시도,합계,월,시군구
경상남도,1315137,202106,김해
경상남도,1476,202106,남해
경상남도,69137,202106,밀양
경상남도,45528,202106,사천
경상남도,425,202106,산청
경상남도,1432834,202106,양산
경상남도,3544,202106,의령
경상남도,817273,202106,진주
경상남도,167,202106,창녕
경상남도,2881702,202106,창원
경상남도,328352,202106,통영
경상남도,950,202106,하동
경상남도,41991,202106,함안
경상남도,559,202106,합천
제주특별자치도,505155,202106,서귀포
제주특별자치도,1550976,202106,제주
광주광역시,4318062,202107,광주광역시
대구광역시,10601734,202107,대구광역시
대전광역시,5202198,202107,대전광역시
부산광역시,22974312,202107,부산광역시
서울특별시,89331402,202107,서울특별시
세종특별자치시,702978,202107,세종특별자치시
울산광역시,2921585,202107,울산광역시
인천광역시,15249361,202107,인천광역시
경기도,125845,202107,가평
경기도,5572644,202107,고양
경기도,461102,202107,과천
경기도,2021494,202107,광명
경기도,1358283,202107,광주
경기도,1032893,202107,구리
경기도,1878744,202107,군포
경기도,1712094,202107,김포
경기도,2834750,202107,남양주
경기도,339654,202107,동두천
경기도,5360709,202107,부천
경기도,6593562,202107,성남
경기도,5668343,202107,수원
경기도,1818538,202107,시흥
경기도,2805156,202107,안산
경기도,332606,202107,안성
경기도,3837751,202107,안양
경기도,825310,202107,양주
경기도,186736,202107,양평
경기도,147884,202107,여주
경기도,51148,202107,연천
경기도,776564,202107,오산
경기도,4160098,202107,용인
경기도,748468,202107,의왕
경기도,2562146,202107,의정부
경기도,359693,202107,이천
경기도,1497638,202107,파주
경기도,1417778,202107,평택
경기도,303092,202107,포천
경기도,1324161,202107,하남
경기도,2235124,202107,화성
강원특별자치도,253440,202107,강릉
강원특별자치도,33022,202107,고성
강원특별자치도,98772,202107,동해
강원특별자치도,20689,202107,삼척
강원특별자치도,124542,202107,속초
강원특별자치도,7386,202107,양구
강원특별자치도,22822,202107,양양
강원특별자치도,14563,202107,영월
강원특별자치도,540227,202107,원주
강원특별자치도,11184,202107,인제
강원특별자치도,28706,202107,정선
강원특별자치도,19272,202107,철원
강원특별자치도,476692,202107,춘천
강원특별자치도,33913,202107,태백
강원특별자치도,10910,202107,평창
강원특별자치도,31597,202107,홍천
강원특별자치도,7791,202107,화천
강원특별자치도,27214,202107,횡성
충청북도,24804,202107,괴산
충청북도,30366,202107,단양
충청북도,25107,202107,보은
충청북도,53592,202107,옥천
충청북도,2236,202107,음성
충청북도,130955,202107,제천
충청북도,70301,202107,증평
충청북도,80869,202107,진천
충청북도,1837016,202107,청주
충청북도,12,202107,충주
충청남도,56285,202107,계룡
충청남도,185554,202107,공주
충청남도,48388,202107,금산
충청남도,150114,202107,논산
충청남도,212483,202107,당진
충청남도,135969,202107,보령
충청남도,78696,202107,부여
충청남도,177284,202107,서산
충청남도,50264,202107,서천
충청남도,598867,202107,아산
충청남도,101851,202107,예산
충청남도,1764745,202107,천안
충청남도,24542,202107,청양
충청남도,56168,202107,태안
충청남도,85042,202107,홍성
전라북도,17230,202107,고창
전라북도,281326,202107,군산
전라북도,39830,202107,김제
전라북도,50521,202107,남원
전라북도,389,202107,무주
전라북도,22098,202107,부안
전라북도,17576,202107,순창
전라북도,126057,202107,완주
전라북도,429321,202107,익산
전라북도,11746,202107,임실
전라북도,338,202107,장수
전라북도,1403113,202107,전주
전라북도,71878,202107,정읍
전라북도,36154,202107,진안
전라남도,2870,202107,강진
전라남도,18050,202107,고흥
전라남도,3597,202107,곡성
전라남도,171563,202107,광양
전라남도,6110,202107,구례
전라남도,290629,202107,나주
전라남도,67546,202107,담양
전라남도,411988,202107,목포
전라남도,62309,202107,무안
전라남도,25936,202107,보성
전라남도,559038,202107,순천
전라남도,6510,202107,신안
전라남도,689554,202107,여수
전라남도,4630,202107,영광
전라남도,30040,202107,영암
전라남도,5812,202107,완도
전라남도,36152,202107,장성
전라남도,27,202107,장흥
전라남도,29664,202107,함평
전라남도,8797,202107,해남
전라남도,180341,202107,화순
경상북도,608133,202107,경산
경상북도,393104,202107,경주
경상북도,26226,202107,고령
경상북도,524655,202107,구미
경상북도,5,202107,군위
경상북도,161549,202107,김천
경상북도,35989,202107,문경
경상북도,3986,202107,봉화
경상북도,25808,202107,상주
경상북도,19254,202107,성주
경상북도,274970,202107,안동
경상북도,2729,202107,영덕
경상북도,72902,202107,영주
경상북도,138719,202107,영천
경상북도,37097,202107,예천
경상북도,13530,202107,울릉
경상북도,18129,202107,울진
경상북도,12922,202107,의성
경상북도,12317,202107,청도
경상북도,111,202107,청송
경상북도,49407,202107,칠곡
경상북도,707450,202107,포항
경상남도,306640,202107,거제
경상남도,1,202107,거창
경상남도,16262,202107,고성
경상남도,1268457,202107,김해
경상남도,1559,202107,남해
경상남도,64703,202107,밀양
경상남도,44139,202107,사천
경상남도,453,202107,산청
경상남도,1396168,202107,양산
경상남도,3334,202107,의령
경상남도,774789,202107,진주
경상남도,170,202107,창녕
경상남도,2709077,202107,창원
경상남도,304403,202107,통영
경상남도,975,202107,하동
경상남도,38699,202107,함안
경상남도,522,202107,합천
제주특별자치도,492613,202107,서귀포
제주특별자치도,1486238,202107,제주
광주광역시,4027139,202108,광주광역시
대구광역시,9847253,202108,대구광역시
대전광역시,4779808,202108,대전광역시
부산광역시,20863653,202108,부산광역시
서울특별시,86472899,202108,서울특별시
세종특별자치시,652345,202108,세종특별자치시
울산광역시,2595968,202108,울산광역시
인천광역시,14618282,202108,인천광역시
경기도,127707,202108,가평
경기도,5397147,202108,고양
경기도,446703,202108,과천
경기도,1953288,202108,광명
경기도,1310950,202108,광주
경기도,990115,202108,구리
경기도,1798994,202108,군포
경기도,1655986,202108,김포
경기도,2748092,202108,남양주
경기도,331666,202108,동두천
경기도,5149838,202108,부천
경기도,6337181,202108,성남
경기도,5401662,202108,수원
경기도,1732397,202108,시흥
경기도,2670001,202108,안산
경기도,319403,202108,안성
경기도,3686966,202108,안양
경기도,803677,202108,양주
경기도,186628,202108,양평
경기도,142219,202108,여주
경기도,50829,202108,연천
경기도,740117,202108,오산
경기도,3981847,202108,용인
경기도,720236,202108,의왕
경기도,2496951,202108,의정부
경기도,349331,202108,이천
경기도,1442580,202108,파주
경기도,1360318,202108,평택
경기도,294579,202108,포천
경기도,1282848,202108,하남
경기도,2149583,202108,화성
강원특별자치도,242829,202108,강릉
강원특별자치도,30868,202108,고성
강원특별자치도,89946,202108,동해
강원특별자치도,20106,202108,삼척
강원특별자치도,116548,202108,속초
강원특별자치도,7239,202108,양구
강원특별자치도,22695,202108,양양
강원특별자치도,14431,202108,영월
강원특별자치도,504565,202108,원주
강원특별자치도,10371,202108,인제
강원특별자치도,27167,202108,정선
강원특별자치도,18591,202108,철원
강원특별자치도,490790,202108,춘천
강원특별자치도,31734,202108,태백
강원특별자치도,11396,202108,평창
강원특별자치도,31601,202108,홍천
강원특별자치도,7667,202108,화천
강원특별자치도,26717,202108,횡성
충청북도,22629,202108,괴산
충청북도,30644,202108,단양
충청북도,24313,202108,보은
충청북도,48787,202108,옥천
충청북도,2014,202108,음성
충청북도,124862,202108,제천
충청북도,64025,202108,증평
충청북도,74702,202108,진천
충청북도,1648954,202108,청주
충청북도,12,202108,충주
충청남도,52123,202108,계룡
충청남도,171183,202108,공주
충청남도,40565,202108,금산
충청남도,137199,202108,논산
충청남도,193605,202108,당진
충청남도,130253,202108,보령
충청남도,71096,202108,부여
충청남도,165701,202108,서산
충청남도,47141,202108,서천
충청남도,572060,202108,아산
충청남도,93299,202108,예산
충청남도,1673810,202108,천안
충청남도,22969,202108,청양
충청남도,50840,202108,태안
충청남도,79032,202108,홍성
전라북도,16098,202108,고창
전라북도,266671,202108,군산
전라북도,34941,202108,김제
전라북도,48168,202108,남원
전라북도,400,202108,무주
전라북도,17855,202108,부안
전라북도,17196,202108,순창
전라북도,116517,202108,완주
전라북도,404177,202108,익산
전라북도,10234,202108,임실
전라북도,386,202108,장수
전라북도,1300754,202108,전주
전라북도,66234,202108,정읍
전라북도,33068,202108,진안
전라남도,2694,202108,강진
전라남도,16322,202108,고흥
전라남도,3207,202108,곡성
전라남도,159791,202108,광양
전라남도,5996,202108,구례
전라남도,272085,202108,나주
전라남도,63901,202108,담양
전라남도,375680,202108,목포
전라남도,56304,202108,무안
전라남도,24918,202108,보성
전라남도,520422,202108,순천
전라남도,6244,202108,신안
전라남도,664248,202108,여수
전라남도,4114,202108,영광
전라남도,26913,202108,영암
전라남도,5794,202108,완도
전라남도,32980,202108,장성
전라남도,21,202108,장흥
전라남도,27241,202108,함평
전라남도,8343,202108,해남
전라남도,169740,202108,화순
경상북도,568737,202108,경산
경상북도,364657,202108,경주
경상북도,24771,202108,고령
경상북도,468899,202108,구미
경상북도,5,202108,군위
경상북도,149486,202108,김천
경상북도,33784,202108,문경
경상북도,3647,202108,봉화
경상북도,23859,202108,상주
경상북도,17463,202108,성주
경상북도,255371,202108,안동
경상북도,2506,202108,영덕
경상북도,64384,202108,영주
경상북도,129533,202108,영천
경상북도,33789,202108,예천
경상북도,15297,202108,울릉
경상북도,15586,202108,울진
경상북도,11300,202108,의성
경상북도,11901,202108,청도
경상북도,112,202108,청송
경상북도,45633,202108,칠곡
경상북도,635628,202108,포항
경상남도,290116,202108,거제
경상남도,1,202108,거창
경상남도,14940,202108,고성
경상남도,1119028,202108,김해
경상남도,1428,202108,남해
경상남도,60068,202108,밀양
경상남도,41215,202108,사천
경상남도,456,202108,산청
경상남도,1251616,202108,양산
경상남도,3019,202108,의령
경상남도,735113,202108,진주
경상남도,169,202108,창녕
경상남도,2328908,202108,창원
경상남도,292021,202108,통영
경상남도,888,202108,하동
경상남도,33080,202108,함안
경상남도,496,202108,합천
제주특별자치도,445189,202108,서귀포
제주특별자치도,1294302,202108,제주
광주광역시,4266420,202109,광주광역시
대구광역시,10358910,202109,대구광역시
대전광역시,5021033,202109,대전광역시
부산광역시,22241942,202109,부산광역시
서울특별시,87112240,202109,서울특별시
세종특별자치시,667988,202109,세종특별자치시
울산광역시,2712092,202109,울산광역시
인천광역시,15133790,202109,인천광역시
경기도,124555,202109,가평
경기도,5468335,202109,고양
경기도,457056,202109,과천
경기도,1964636,202109,광명
경기도,1364478,202109,광주
경기도,1001401,202109,구리
경기도,1819191,202109,군포
경기도,1713364,202109,김포
경기도,2836528,202109,남양주
경기도,353605,202109,동두천
경기도,5188710,202109,부천
경기도,6376978,202109,성남
경기도,5537299,202109,수원
경기도,1792299,202109,시흥
경기도,2726901,202109,안산
경기도,345612,202109,안성
경기도,3740945,202109,안양
경기도,848843,202109,양주
경기도,202491,202109,양평
경기도,159779,202109,여주
경기도,54002,202109,연천
경기도,779688,202109,오산
경기도,4086044,202109,용인
경기도,742937,202109,의왕
경기도,2555541,202109,의정부
경기도,366890,202109,이천
경기도,1523587,202109,파주
경기도,1459627,202109,평택
경기도,310361,202109,포천
경기도,1300414,202109,하남
경기도,2229089,202109,화성
강원특별자치도,267830,202109,강릉
강원특별자치도,29709,202109,고성
강원특별자치도,100795,202109,동해
강원특별자치도,20348,202109,삼척
강원특별자치도,117113,202109,속초
강원특별자치도,6822,202109,양구
강원특별자치도,22482,202109,양양
강원특별자치도,14403,202109,영월
강원특별자치도,543586,202109,원주
강원특별자치도,10933,202109,인제
강원특별자치도,27945,202109,정선
강원특별자치도,19868,202109,철원
강원특별자치도,502655,202109,춘천
강원특별자치도,33415,202109,태백
강원특별자치도,10894,202109,평창
강원특별자치도,29675,202109,홍천
강원특별자치도,7768,202109,화천
강원특별자치도,26997,202109,횡성
충청북도,24286,202109,괴산
충청북도,31479,202109,단양
충청북도,26450,202109,보은
충청북도,52433,202109,옥천
충청북도,2203,202109,음성
충청북도,138662,202109,제천
충청북도,72156,202109,증평
충청북도,81757,202109,진천
충청북도,1809323,202109,청주
충청북도,36,202109,충주
충청남도,54878,202109,계룡
충청남도,185795,202109,공주
충청남도,46556,202109,금산
충청남도,145318,202109,논산
충청남도,213554,202109,당진
충청남도,132699,202109,보령
충청남도,68672,202109,부여
충청남도,180033,202109,서산
충청남도,50892,202109,서천
충청남도,617699,202109,아산
충청남도,103148,202109,예산
충청남도,1811638,202109,천안
충청남도,25012,202109,청양
충청남도,54359,202109,태안
충청남도,85215,202109,홍성
전라북도,16618,202109,고창
전라북도,281280,202109,군산
전라북도,38328,202109,김제
전라북도,50520,202109,남원
전라북도,424,202109,무주
전라북도,20881,202109,부안
전라북도,17918,202109,순창
전라북도,121326,202109,완주
전라북도,421681,202109,익산
전라북도,10120,202109,임실
전라북도,361,202109,장수
전라북도,1317741,202109,전주
전라북도,74296,202109,정읍
전라북도,34382,202109,진안
전라남도,2515,202109,강진
전라남도,17790,202109,고흥
전라남도,3604,202109,곡성
전라남도,158229,202109,광양
전라남도,6175,202109,구례
전라남도,290062,202109,나주
전라남도,67938,202109,담양
전라남도,411076,202109,목포
전라남도,65070,202109,무안
전라남도,26317,202109,보성
전라남도,561842,202109,순천
전라남도,7018,202109,신안
전라남도,701581,202109,여수
전라남도,4542,202109,영광
전라남도,30674,202109,영암
전라남도,6019,202109,완도
전라남도,36027,202109,장성
전라남도,18,202109,장흥
전라남도,32802,202109,함평
전라남도,8238,202109,해남
전라남도,179074,202109,화순
경상북도,643974,202109,경산
경상북도,396415,202109,경주
경상북도,25787,202109,고령
경상북도,495233,202109,구미
경상북도,12,202109,군위
경상북도,160533,202109,김천
경상북도,36139,202109,문경
경상북도,3712,202109,봉화
경상북도,25382,202109,상주
경상북도,18411,202109,성주
경상북도,288082,202109,안동
경상북도,2086,202109,영덕
경상북도,70596,202109,영주
경상북도,142834,202109,영천
경상북도,37344,202109,예천
경상북도,10481,202109,울릉
경상북도,16454,202109,울진
경상북도,11937,202109,의성
경상북도,12398,202109,청도
경상북도,94,202109,청송
경상북도,47320,202109,칠곡
경상북도,694729,202109,포항
경상남도,316321,202109,거제
경상남도,2,202109,거창
경상남도,16565,202109,고성
경상남도,1243304,202109,김해
경상남도,1480,202109,남해
경상남도,67399,202109,밀양
경상남도,45633,202109,사천
경상남도,461,202109,산청
경상남도,1327248,202109,양산
경상남도,3376,202109,의령
경상남도,805726,202109,진주
경상남도,203,202109,창녕
경상남도,2671763,202109,창원
경상남도,324743,202109,통영
경상남도,908,202109,하동
경상남도,38228,202109,함안
경상남도,436,202109,합천
제주특별자치도,442828,202109,서귀포
제주특별자치도,1350588,202109,제주
광주광역시,4573888,202110,광주광역시
대구광역시,11227214,202110,대구광역시
대전광역시,5621150,202110,대전광역시
부산광역시,24591907,202110,부산광역시
서울특별시,95060897,202110,서울특별시
세종특별자치시,731927,202110,세종특별자치시
울산광역시,2991238,202110,울산광역시
인천광역시,16407321,202110,인천광역시
경기도,135997,202110,가평
경기도,5939386,202110,고양
경기도,509593,202110,과천
경기도,2122903,202110,광명
경기도,1492878,202110,광주
경기도,1085357,202110,구리
경기도,1975003,202110,군포
경기도,1867624,202110,김포
경기도,3087038,202110,남양주
경기도,379973,202110,동두천
경기도,5604698,202110,부천
경기도,6970153,202110,성남
경기도,6118563,202110,수원
경기도,1949824,202110,시흥
경기도,2972107,202110,안산
경기도,381896,202110,안성
경기도,4075770,202110,안양
경기도,918186,202110,양주
경기도,220546,202110,양평
경기도,177009,202110,여주
경기도,56633,202110,연천
경기도,853786,202110,오산
경기도,4516340,202110,용인
경기도,806446,202110,의왕
경기도,2741734,202110,의정부
경기도,411507,202110,이천
경기도,1658386,202110,파주
경기도,1609523,202110,평택
경기도,334191,202110,포천
경기도,1428059,202110,하남
경기도,2496045,202110,화성
강원특별자치도,286963,202110,강릉
강원특별자치도,30163,202110,고성
강원특별자치도,105776,202110,동해
강원특별자치도,20743,202110,삼척
강원특별자치도,129767,202110,속초
강원특별자치도,7311,202110,양구
강원특별자치도,23650,202110,양양
강원특별자치도,14656,202110,영월
강원특별자치도,577118,202110,원주
강원특별자치도,12005,202110,인제
강원특별자치도,28810,202110,정선
강원특별자치도,20686,202110,철원
강원특별자치도,542115,202110,춘천
강원특별자치도,33702,202110,태백
강원특별자치도,17012,202110,평창
강원특별자치도,31562,202110,홍천
강원특별자치도,8416,202110,화천
강원특별자치도,27269,202110,횡성
충청북도,25813,202110,괴산
충청북도,33473,202110,단양
충청북도,26486,202110,보은
충청북도,56257,202110,옥천
충청북도,2518,202110,음성
충청북도,150904,202110,제천
충청북도,75532,202110,증평
충청북도,83974,202110,진천
충청북도,1926180,202110,청주
충청북도,132,202110,충주
충청남도,60037,202110,계룡
충청남도,197515,202110,공주
충청남도,49962,202110,금산
충청남도,157012,202110,논산
충청남도,222306,202110,당진
충청남도,137211,202110,보령
충청남도,78650,202110,부여
충청남도,192188,202110,서산
충청남도,52871,202110,서천
충청남도,682226,202110,아산
충청남도,109260,202110,예산
충청남도,1980611,202110,천안
충청남도,25980,202110,청양
충청남도,56797,202110,태안
충청남도,89617,202110,홍성
전라북도,16880,202110,고창
전라북도,294913,202110,군산
전라북도,41096,202110,김제
전라북도,48246,202110,남원
전라북도,483,202110,무주
전라북도,20997,202110,부안
전라북도,17511,202110,순창
전라북도,134018,202110,완주
전라북도,457296,202110,익산
전라북도,10292,202110,임실
전라북도,373,202110,장수
전라북도,1444410,202110,전주
전라북도,77701,202110,정읍
전라북도,33932,202110,진안
전라남도,2742,202110,강진
전라남도,17977,202110,고흥
전라남도,3872,202110,곡성
전라남도,178867,202110,광양
전라남도,6451,202110,구례
전라남도,309422,202110,나주
전라남도,74072,202110,담양
전라남도,438651,202110,목포
전라남도,74946,202110,무안
전라남도,27376,202110,보성
전라남도,621141,202110,순천
전라남도,6895,202110,신안
전라남도,747586,202110,여수
전라남도,4642,202110,영광
전라남도,36637,202110,영암
전라남도,6314,202110,완도
전라남도,39009,202110,장성
전라남도,18,202110,장흥
전라남도,34000,202110,함평
전라남도,8827,202110,해남
전라남도,190289,202110,화순
경상북도,691936,202110,경산
경상북도,442618,202110,경주
경상북도,28027,202110,고령
경상북도,541039,202110,구미
경상북도,6,202110,군위
경상북도,168504,202110,김천
경상북도,37661,202110,문경
경상북도,3722,202110,봉화
경상북도,26487,202110,상주
경상북도,20191,202110,성주
경상북도,302114,202110,안동
경상북도,2733,202110,영덕
경상북도,69178,202110,영주
경상북도,148071,202110,영천
경상북도,39094,202110,예천
경상북도,12924,202110,울릉
경상북도,17682,202110,울진
경상북도,12516,202110,의성
경상북도,13288,202110,청도
경상북도,132,202110,청송
경상북도,50325,202110,칠곡
경상북도,744892,202110,포항
경상남도,349663,202110,거제
경상남도,1,202110,거창
경상남도,17645,202110,고성
경상남도,1369690,202110,김해
경상남도,1549,202110,남해
경상남도,71195,202110,밀양
경상남도,47660,202110,사천
경상남도,524,202110,산청
경상남도,1479732,202110,양산
경상남도,3471,202110,의령
경상남도,868013,202110,진주
경상남도,180,202110,창녕
경상남도,2923365,202110,창원
경상남도,339531,202110,통영
경상남도,1169,202110,하동
경상남도,41691,202110,함안
경상남도,504,202110,합천
제주특별자치도,526345,202110,서귀포
제주특별자치도,1620377,202110,제주
광주광역시,4690082,202111,광주광역시
대구광역시,11514715,202111,대구광역시
대전광역시,5816371,202111,대전광역시
부산광역시,24970336,202111,부산광역시
서울특별시,99857938,202111,서울특별시
세종특별자치시,778506,202111,세종특별자치시
울산광역시,3083814,202111,울산광역시
인천광역시,16938080,202111,인천광역시
경기도,136235,202111,가평
경기도,6203339,202111,고양
경기도,549049,202111,과천
경기도,2208597,202111,광명
경기도,1543865,202111,광주
경기도,1125929,202111,구리
경기도,2053592,202111,군포
경기도,1954819,202111,김포
경기도,3195651,202111,남양주
경기도,386513,202111,동두천
경기도,5807566,202111,부천
경기도,7337016,202111,성남
경기도,6414933,202111,수원
경기도,2018770,202111,시흥
경기도,3084179,202111,안산
경기도,385392,202111,안성
경기도,4250009,202111,안양
경기도,943017,202111,양주
경기도,211476,202111,양평
경기도,174732,202111,여주
경기도,56970,202111,연천
경기도,888823,202111,오산
경기도,4790878,202111,용인
경기도,843357,202111,의왕
경기도,2832490,202111,의정부
경기도,418847,202111,이천
경기도,1707041,202111,파주
경기도,1647582,202111,평택
경기도,338000,202111,포천
경기도,1511716,202111,하남
경기도,2609458,202111,화성
강원특별자치도,295910,202111,강릉
강원특별자치도,30278,202111,고성
강원특별자치도,106779,202111,동해
강원특별자치도,20958,202111,삼척
강원특별자치도,119644,202111,속초
강원특별자치도,7710,202111,양구
강원특별자치도,22225,202111,양양
강원특별자치도,14068,202111,영월
강원특별자치도,586182,202111,원주
강원특별자치도,11449,202111,인제
강원특별자치도,29505,202111,정선
강원특별자치도,19529,202111,철원
강원특별자치도,539631,202111,춘천
강원특별자치도,32755,202111,태백
강원특별자치도,11375,202111,평창
강원특별자치도,31289,202111,홍천
강원특별자치도,8106,202111,화천
강원특별자치도,27526,202111,횡성
충청북도,24954,202111,괴산
충청북도,31792,202111,단양
충청북도,25433,202111,보은
충청북도,54763,202111,옥천
충청북도,2626,202111,음성
충청북도,151693,202111,제천
충청북도,75482,202111,증평
충청북도,82861,202111,진천
충청북도,1968264,202111,청주
충청북도,21,202111,충주
충청남도,60694,202111,계룡
충청남도,196468,202111,공주
충청남도,48540,202111,금산
충청남도,154740,202111,논산
충청남도,228579,202111,당진
충청남도,131877,202111,보령
충청남도,78505,202111,부여
충청남도,186359,202111,서산
충청남도,51943,202111,서천
충청남도,692130,202111,아산
충청남도,107660,202111,예산
충청남도,1998493,202111,천안
충청남도,26669,202111,청양
충청남도,55814,202111,태안
충청남도,87691,202111,홍성
전라북도,15454,202111,고창
전라북도,296280,202111,군산
전라북도,39823,202111,김제
전라북도,50508,202111,남원
전라북도,485,202111,무주
전라북도,19781,202111,부안
전라북도,18494,202111,순창
전라북도,135511,202111,완주
전라북도,462511,202111,익산
전라북도,10605,202111,임실
전라북도,422,202111,장수
전라북도,1477774,202111,전주
전라북도,79529,202111,정읍
전라북도,34589,202111,진안
전라남도,2831,202111,강진
전라남도,17345,202111,고흥
전라남도,3873,202111,곡성
전라남도,175515,202111,광양
전라남도,6144,202111,구례
전라남도,315590,202111,나주
전라남도,73019,202111,담양
전라남도,434600,202111,목포
전라남도,76469,202111,무안
전라남도,27163,202111,보성
전라남도,617468,202111,순천
전라남도,7188,202111,신안
전라남도,709042,202111,여수
전라남도,4497,202111,영광
전라남도,36029,202111,영암
전라남도,6226,202111,완도
전라남도,38529,202111,장성
전라남도,18,202111,장흥
전라남도,34431,202111,함평
전라남도,8944,202111,해남
전라남도,192156,202111,화순
경상북도,722153,202111,경산
경상북도,441514,202111,경주
경상북도,27214,202111,고령
경상북도,554059,202111,구미
경상북도,7,202111,군위
경상북도,169279,202111,김천
경상북도,36078,202111,문경
경상북도,3806,202111,봉화
경상북도,25921,202111,상주
경상북도,20069,202111,성주
경상북도,304163,202111,안동
경상북도,5128,202111,영덕
경상북도,72590,202111,영주
경상북도,145593,202111,영천
경상북도,39170,202111,예천
경상북도,8196,202111,울릉
경상북도,17314,202111,울진
경상북도,12355,202111,의성
경상북도,13386,202111,청도
경상북도,137,202111,청송
경상북도,50555,202111,칠곡
경상북도,769768,202111,포항
경상남도,348854,202111,거제
경상남도,1,202111,거창
경상남도,17766,202111,고성
경상남도,1369593,202111,김해
경상남도,1447,202111,남해
경상남도,72015,202111,밀양
경상남도,46601,202111,사천
경상남도,524,202111,산청
경상남도,1509826,202111,양산
경상남도,3428,202111,의령
경상남도,885542,202111,진주
경상남도,187,202111,창녕
경상남도,2980526,202111,창원
경상남도,329944,202111,통영
경상남도,985,202111,하동
경상남도,42239,202111,함안
경상남도,435,202111,합천
제주특별자치도,503838,202111,서귀포
제주특별자치도,1593716,202111,제주
광주광역시,4680540,202112,광주광역시
대구광역시,11279361,202112,대구광역시
대전광역시,5733023,202112,대전광역시
부산광역시,24244736,202112,부산광역시
서울특별시,98404702,202112,서울특별시
세종특별자치시,786245,202112,세종특별자치시
울산광역시,3065428,202112,울산광역시
인천광역시,16720954,202112,인천광역시
경기도,126010,202112,가평
경기도,6097901,202112,고양
경기도,536870,202112,과천
경기도,2190282,202112,광명
경기도,1545452,202112,광주
경기도,1106827,202112,구리
경기도,2026421,202112,군포
경기도,1928497,202112,김포
경기도,3154439,202112,남양주
경기도,379734,202112,동두천
경기도,5758688,202112,부천
경기도,7280376,202112,성남
경기도,6340485,202112,수원
경기도,1999866,202112,시흥
경기도,3058578,202112,안산
경기도,386821,202112,안성
경기도,4200397,202112,안양
경기도,930371,202112,양주
경기도,197412,202112,양평
경기도,175406,202112,여주
경기도,57788,202112,연천
경기도,883166,202112,오산
경기도,4696270,202112,용인
경기도,827080,202112,의왕
경기도,2800885,202112,의정부
경기도,429496,202112,이천
경기도,1711533,202112,파주
경기도,1663659,202112,평택
경기도,336146,202112,포천
경기도,1513974,202112,하남
경기도,2608404,202112,화성
강원특별자치도,302331,202112,강릉
강원특별자치도,29614,202112,고성
강원특별자치도,103950,202112,동해
강원특별자치도,19469,202112,삼척
강원특별자치도,123961,202112,속초
강원특별자치도,7359,202112,양구
강원특별자치도,21278,202112,양양
강원특별자치도,13319,202112,영월
강원특별자치도,563329,202112,원주
강원특별자치도,11013,202112,인제
강원특별자치도,30115,202112,정선
강원특별자치도,20770,202112,철원
강원특별자치도,526069,202112,춘천
강원특별자치도,33931,202112,태백
강원특별자치도,10073,202112,평창
강원특별자치도,32452,202112,홍천
강원특별자치도,7496,202112,화천
강원특별자치도,27145,202112,횡성
충청북도,26023,202112,괴산
충청북도,32411,202112,단양
충청북도,26171,202112,보은
충청북도,53039,202112,옥천
충청북도,2449,202112,음성
충청북도,138330,202112,제천
충청북도,75095,202112,증평
충청북도,85991,202112,진천
충청북도,1974083,202112,청주
충청북도,8,202112,충주
충청남도,63114,202112,계룡
충청남도,191041,202112,공주
충청남도,49110,202112,금산
충청남도,156439,202112,논산
충청남도,230190,202112,당진
충청남도,130056,202112,보령
충청남도,80480,202112,부여
충청남도,192487,202112,서산
충청남도,48925,202112,서천
충청남도,663688,202112,아산
충청남도,109764,202112,예산
충청남도,1941925,202112,천안
충청남도,26209,202112,청양
충청남도,57414,202112,태안
충청남도,87444,202112,홍성
전라북도,15419,202112,고창
전라북도,291096,202112,군산
전라북도,39149,202112,김제
전라북도,49899,202112,남원
전라북도,434,202112,무주
전라북도,19736,202112,부안
전라북도,17557,202112,순창
전라북도,132932,202112,완주
전라북도,437920,202112,익산
전라북도,10834,202112,임실
전라북도,407,202112,장수
전라북도,1457943,202112,전주
전라북도,75659,202112,정읍
전라북도,33998,202112,진안
전라남도,2798,202112,강진
전라남도,17396,202112,고흥
전라남도,3814,202112,곡성
전라남도,184013,202112,광양
전라남도,5795,202112,구례
전라남도,307474,202112,나주
전라남도,67116,202112,담양
전라남도,446013,202112,목포
전라남도,75949,202112,무안
전라남도,27060,202112,보성
전라남도,623210,202112,순천
전라남도,6554,202112,신안
전라남도,743075,202112,여수
전라남도,4999,202112,영광
전라남도,35039,202112,영암
전라남도,6138,202112,완도
전라남도,36301,202112,장성
전라남도,6,202112,장흥
전라남도,31664,202112,함평
전라남도,8962,202112,해남
전라남도,186941,202112,화순
경상북도,676131,202112,경산
경상북도,405200,202112,경주
경상북도,27742,202112,고령
경상북도,547893,202112,구미
경상북도,15,202112,군위
경상북도,168071,202112,김천
경상북도,35035,202112,문경
경상북도,4033,202112,봉화
경상북도,25163,202112,상주
경상북도,19728,202112,성주
경상북도,284877,202112,안동
경상북도,5556,202112,영덕
경상북도,74395,202112,영주
경상북도,143535,202112,영천
경상북도,36743,202112,예천
경상북도,7373,202112,울릉
경상북도,16106,202112,울진
경상북도,12167,202112,의성
경상북도,13170,202112,청도
경상북도,104,202112,청송
경상북도,51677,202112,칠곡
경상북도,716266,202112,포항
경상남도,349169,202112,거제
경상남도,1,202112,거창
경상남도,17345,202112,고성
경상남도,1343367,202112,김해
경상남도,1556,202112,남해
