월,시도명,시군구,계
202008,전남,구례군,"13,712"
202008,전남,나주시,"66,637"
202008,전남,담양군,"27,895"
202008,전남,목포,"102,215"
202008,전남,무안군,"45,137"
202008,전남,보성,"52,093"
202008,전남,순천,"143,723"
202008,전남,신안군,"56,776"
202008,전남,여수,"137,620"
202008,전남,영광,"28,313"
202008,전남,영암군,"44,258"
202008,전남,완도,"25,863"
202008,전남,장성군,"27,757"
202008,전남,장흥,"20,463"
202008,전남,진도군,"16,879"
202008,전남,함평군,"43,021"
202008,전남,해남,"39,670"
202008,전남,화순군,"34,469"
202008,전남,계,"1,081,567"
202008,경북,경산시,"139,718"
202008,경북,경주,"144,727"
202008,경북,고령군,"20,971"
202008,경북,구미,"219,044"
202008,경북,군위군,"15,075"
202008,경북,김천시,"75,260"
202008,경북,문경,"37,161"
202008,경북,봉화,"18,173"
202008,경북,상주,"54,805"
202008,경북,성주군,"31,577"
202008,경북,안동,"84,565"
202008,경북,영덕,"19,322"
202008,경북,영양군,"9,733"
202008,경북,영주,"56,963"
202008,경북,영천,"62,040"
202008,경북,예천군,"29,857"
202008,경북,울릉군,"5,758"
202008,경북,울진,"26,416"
202008,경북,의성,"31,554"
202008,경북,청도군,"25,616"
202008,경북,청송군,"15,742"
202008,경북,칠곡군,"70,261"
202008,경북,포항,"128,176"
202008,경북,포항,"141,632"
202008,경북,계,"1,464,146"
202008,경남,거제,"107,669"
202008,경남,거창,"32,823"
202008,경남,고성군,"27,161"
202008,경남,김해,"279,128"
202008,경남,남해,"20,212"
202008,경남,밀양,"59,510"
202008,경남,사천시,"57,594"
202008,경남,산청,"20,897"
202008,경남,양산,"172,762"
202008,경남,의령,"15,100"
202008,경남,진주,"170,475"
202008,경남,창녕군,"36,183"
202008,경남,창원,"98,682"
202008,경남,창원,"98,773"
202008,경남,창원,"119,803"
202008,경남,창원,"166,118"
202008,경남,창원,"91,826"
202008,경남,통영,"54,003"
202008,경남,하동군,"24,746"
202008,경남,함안군,"56,996"
202008,경남,함양,"19,849"
202008,경남,합천,"23,873"
202008,경남,계,"1,754,183"
202008,제주,서귀포시,"105,443"
202008,제주,제주,"510,425"
202008,제주,계,"615,868"
202009,서울,계,"3,151,842"
202009,부산,계,"1,420,059"
202009,대구,계,"1,216,725"
202009,인천,계,"1,667,770"
202009,광주,계,"689,331"
202009,대전,계,"685,034"
202009,울산,계,"573,573"
202009,세종,세종,"170,144"
202009,세종,계,"170,144"
202009,경기,가평군,"31,444"
202009,경기,고양시 덕양구,"180,291"
202009,경기,고양시 일산동구,"128,456"
202009,경기,고양시 일산서구,"120,073"
202009,경기,과천시,"23,855"
202009,경기,광명시,"106,000"
202009,경기,광주,"197,363"
202009,경기,구리시,"73,163"
202009,경기,군포시,"103,556"
202009,경기,김포시,"222,895"
202009,경기,남양주시,"299,782"
202009,경기,동두천시,"38,831"
202009,경기,부천시,"306,823"
202009,경기,성남시 분당구,"190,454"
202009,경기,성남시 수정구,"79,090"
202009,경기,성남시 중원구,"75,228"
202009,경기,수원,"195,399"
202009,경기,수원,"149,916"
202009,경기,수원,"105,896"
202009,경기,수원,"71,418"
202009,경기,시흥시,"246,180"
202009,경기,안산시 단원구,"161,310"
202009,경기,안산시 상록구,"144,301"
202009,경기,안성시,"107,131"
202009,경기,안양시 동안구,"121,860"
202009,경기,안양시 만안구,"87,383"
202009,경기,양주시,"109,220"
202009,경기,양평,"61,528"
202009,경기,여주시,"69,988"
202009,경기,연천군,"29,121"
202009,경기,오산시,"108,818"
202009,경기,용인시 기흥구,"192,625"
202009,경기,용인시 수지구,"146,120"
202009,경기,용인시 처인구,"136,637"
202009,경기,의왕시,"67,240"
202009,경기,의정부시,"165,032"
202009,경기,이천,"117,626"
202009,경기,파주,"219,761"
202009,경기,평택시,"285,884"
202009,경기,포천시,"95,420"
202009,경기,하남시,"121,597"
202009,경기,화성시,"448,836"
202009,경기,계,"5,943,551"
202009,강원,강릉,"111,596"
202009,강원,고성군,"14,529"
202009,강원,동해,"46,605"
202009,강원,삼척시,"33,102"
202009,강원,속초,"39,376"
202009,강원,양구군,"12,197"
202009,강원,양양군,"16,086"
202009,강원,영월,"21,677"
202009,강원,원주,"177,655"
202009,강원,인제,"18,667"
202009,강원,정선,"21,404"
202009,강원,철원,"24,502"
202009,강원,춘천,"137,922"
202009,강원,태백,"21,001"
202009,강원,평창군,"26,294"
202009,강원,홍천,"39,927"
202009,강원,화천군,"13,350"
202009,강원,횡성군,"27,341"
202009,강원,계,"803,231"
202009,충북,괴산군,"22,965"
202009,충북,단양군,"16,649"
202009,충북,보은,"19,072"
202009,충북,영동군,"25,555"
202009,충북,옥천군,"27,946"
202009,충북,음성군,"60,228"
202009,충북,제천,"70,436"
202009,충북,증평군,"19,947"
202009,충북,진천군,"49,696"
202009,충북,청원군,20
202009,충북,청주,"90,738"
202009,충북,청주,"99,982"
202009,충북,청주,"106,016"
202009,충북,청주,"135,754"
202009,충북,충주,"115,031"
202009,충북,계,"860,035"
202009,충남,계룡시,"22,415"
202009,충남,공주시,"56,554"
202009,충남,금산,"30,905"
202009,충남,논산시,"63,489"
202009,충남,당진시,"98,356"
202009,충남,보령,"53,704"
202009,충남,부여,"35,628"
202009,충남,서산,"97,359"
202009,충남,서천군,"28,166"
202009,충남,아산시,"170,829"
202009,충남,예산군,"44,653"
202009,충남,천안,"135,166"
202009,충남,천안,"199,356"
202009,충남,청양군,"17,851"
202009,충남,태안군,"34,851"
202009,충남,홍성,"54,113"
202009,충남,계,"1,143,395"
202009,전북,고창,"30,952"
202009,전북,군산,"135,921"
202009,전북,김제시,"47,200"
202009,전북,남원,"45,604"
202009,전북,무주군,"13,215"
202009,전북,부안,"28,118"
202009,전북,순창,"14,918"
202009,전북,완주군,"54,369"
202009,전북,익산시,"142,287"
202009,전북,임실,"14,804"
202009,전북,장수,"12,423"
202009,전북,전주,"176,421"
202009,전북,전주,"154,938"
202009,전북,정읍,"58,262"
202009,전북,진안군,"14,330"
202009,전북,계,"943,762"
202009,전남,강진,"19,732"
202009,전남,고흥,"32,478"
202009,전남,곡성군,"15,449"
202009,전남,광양,"87,618"
202009,전남,구례군,"13,787"
202009,전남,나주시,"66,926"
202009,전남,담양군,"27,956"
202009,전남,목포,"101,723"
202009,전남,무안군,"45,971"
202009,전남,보성,"50,896"
202009,전남,순천,"144,085"
202009,전남,신안군,"59,655"
202009,전남,여수,"137,770"
202009,전남,영광,"28,362"
202009,전남,영암군,"43,900"
202009,전남,완도,"25,923"
202009,전남,장성군,"27,800"
202009,전남,장흥,"20,500"
202009,전남,진도군,"16,940"
202009,전남,함평군,"44,974"
202009,전남,해남,"39,825"
202009,전남,화순군,"34,566"
202009,전남,계,"1,086,836"
202009,경북,경산시,"139,901"
202009,경북,경주,"144,680"
202009,경북,고령군,"20,996"
202009,경북,구미,"219,454"
202009,경북,군위군,"15,088"
202009,경북,김천시,"75,500"
202009,경북,문경,"37,270"
202009,경북,봉화,"18,182"
202009,경북,상주,"54,795"
202009,경북,성주군,"31,635"
202009,경북,안동,"84,754"
202009,경북,영덕,"19,349"
202009,경북,영양군,"9,786"
202009,경북,영주,"57,062"
202009,경북,영천,"62,115"
202009,경북,예천군,"29,925"
202009,경북,울릉군,"5,765"
202009,경북,울진,"26,474"
202009,경북,의성,"31,670"
202009,경북,청도군,"25,660"
202009,경북,청송군,"15,771"
202009,경북,칠곡군,"70,383"
202009,경북,포항,"128,280"
202009,경북,포항,"142,071"
202009,경북,계,"1,466,566"
202009,경남,거제,"107,803"
202009,경남,거창,"32,899"
202009,경남,고성군,"27,210"
202009,경남,김해,"279,667"
202009,경남,남해,"20,248"
202009,경남,밀양,"59,617"
202009,경남,사천시,"57,767"
202009,경남,산청,"20,950"
202009,경남,양산,"173,393"
202009,경남,의령,"15,139"
202009,경남,진주,"170,705"
202009,경남,창녕군,"36,216"
202009,경남,창원,"98,711"
202009,경남,창원,"99,121"
202009,경남,창원,"119,964"
202009,경남,창원,"167,433"
202009,경남,창원,"91,975"
202009,경남,통영,"54,037"
202009,경남,하동군,"24,694"
202009,경남,함안군,"57,676"
202009,경남,함양,"19,898"
202009,경남,합천,"23,853"
202009,경남,계,"1,758,976"
202009,제주,서귀포시,"105,768"
202009,제주,제주,"514,794"
202009,제주,계,"620,562"
202010,서울,계,"3,153,732"
202010,부산,계,"1,423,215"
202010,대구,계,"1,215,989"
202010,인천,계,"1,671,017"
202010,광주,계,"689,966"
202010,대전,계,"684,826"
202010,울산,계,"573,848"
202010,세종,세종,"171,791"
202010,세종,계,"171,791"
202010,경기,가평군,"31,463"
202010,경기,고양시 덕양구,"180,954"
202010,경기,고양시 일산동구,"128,582"
202010,경기,고양시 일산서구,"120,258"
202010,경기,과천시,"23,929"
202010,경기,광명시,"105,300"
202010,경기,광주,"197,953"
202010,경기,구리시,"73,241"
202010,경기,군포시,"103,630"
202010,경기,김포시,"224,808"
202010,경기,남양주시,"300,864"
202010,경기,동두천시,"38,874"
202010,경기,부천시,"307,108"
202010,경기,성남시 분당구,"190,491"
202010,경기,성남시 수정구,"79,626"
202010,경기,성남시 중원구,"75,206"
202010,경기,수원,"196,712"
202010,경기,수원,"150,047"
202010,경기,수원,"105,811"
202010,경기,수원,"71,522"
202010,경기,시흥시,"247,754"
202010,경기,안산시 단원구,"162,431"
202010,경기,안산시 상록구,"144,452"
202010,경기,안성시,"107,828"
202010,경기,안양시 동안구,"121,843"
202010,경기,안양시 만안구,"87,451"
202010,경기,양주시,"109,733"
202010,경기,양평,"61,738"
202010,경기,여주시,"70,088"
202010,경기,연천군,"29,204"
202010,경기,오산시,"109,101"
202010,경기,용인시 기흥구,"193,172"
202010,경기,용인시 수지구,"146,337"
202010,경기,용인시 처인구,"136,999"
202010,경기,의왕시,"67,475"
202010,경기,의정부시,"165,862"
202010,경기,이천,"117,989"
202010,경기,파주,"220,930"
202010,경기,평택시,"288,002"
202010,경기,포천시,"95,381"
202010,경기,하남시,"122,352"
202010,경기,화성시,"450,857"
202010,경기,계,"5,963,358"
202010,강원,강릉,"111,875"
202010,강원,고성군,"14,547"
202010,강원,동해,"46,750"
202010,강원,삼척시,"33,153"
202010,강원,속초,"39,504"
202010,강원,양구군,"12,208"
202010,강원,양양군,"16,174"
202010,강원,영월,"21,743"
202010,강원,원주,"178,047"
202010,강원,인제,"18,713"
202010,강원,정선,"21,435"
202010,강원,철원,"24,541"
202010,강원,춘천,"138,398"
202010,강원,태백,"21,018"
202010,강원,평창군,"26,364"
202010,강원,홍천,"40,035"
202010,강원,화천군,"13,379"
202010,강원,횡성군,"27,313"
202010,강원,계,"805,197"
202010,충북,괴산군,"23,059"
202010,충북,단양군,"16,661"
202010,충북,보은,"19,143"
202010,충북,영동군,"25,532"
202010,충북,옥천군,"28,015"
202010,충북,음성군,"60,182"
202010,충북,제천,"70,524"
202010,충북,증평군,"19,971"
202010,충북,진천군,"50,221"
202010,충북,청원군,20
202010,충북,청주,"92,092"
202010,충북,청주,"99,694"
202010,충북,청주,"105,969"
202010,충북,청주,"135,880"
202010,충북,충주,"115,197"
202010,충북,계,"862,160"
202010,충남,계룡시,"22,467"
202010,충남,공주시,"56,539"
202010,충남,금산,"30,938"
202010,충남,논산시,"63,562"
202010,충남,당진시,"98,310"
202010,충남,보령,"53,735"
202010,충남,부여,"35,636"
202010,충남,서산,"97,694"
202010,충남,서천군,"28,185"
202010,충남,아산시,"171,229"
202010,충남,예산군,"44,713"
202010,충남,천안,"135,442"
202010,충남,천안,"199,909"
202010,충남,청양군,"17,826"
202010,충남,태안군,"34,931"
202010,충남,홍성,"54,169"
202010,충남,계,"1,145,285"
202010,전북,고창,"31,079"
202010,전북,군산,"136,197"
202010,전북,김제시,"47,254"
202010,전북,남원,"45,699"
202010,전북,무주군,"13,268"
202010,전북,부안,"28,116"
202010,전북,순창,"14,887"
202010,전북,완주군,"54,371"
202010,전북,익산시,"142,269"
202010,전북,임실,"14,820"
202010,전북,장수,"12,432"
202010,전북,전주,"177,057"
202010,전북,전주,"155,322"
202010,전북,정읍,"58,034"
202010,전북,진안군,"14,348"
202010,전북,계,"945,153"
202010,전남,강진,"19,756"
202010,전남,고흥,"32,563"
202010,전남,곡성군,"15,465"
202010,전남,광양,"87,701"
202010,전남,구례군,"13,793"
202010,전남,나주시,"67,244"
202010,전남,담양군,"27,949"
202010,전남,목포,"101,602"
202010,전남,무안군,"46,372"
202010,전남,보성,"49,672"
202010,전남,순천,"144,593"
202010,전남,신안군,"61,813"
202010,전남,여수,"137,915"
202010,전남,영광,"28,480"
202010,전남,영암군,"43,545"
202010,전남,완도,"26,023"
202010,전남,장성군,"27,765"
202010,전남,장흥,"20,564"
202010,전남,진도군,"16,954"
202010,전남,함평군,"44,944"
202010,전남,해남,"39,995"
202010,전남,화순군,"34,622"
202010,전남,계,"1,089,330"
202010,경북,경산시,"140,230"
202010,경북,경주,"144,877"
202010,경북,고령군,"21,152"
202010,경북,구미,"219,783"
202010,경북,군위군,"15,144"
202010,경북,김천시,"75,599"
202010,경북,문경,"37,405"
202010,경북,봉화,"18,271"
202010,경북,상주,"54,935"
202010,경북,성주군,"31,765"
202010,경북,안동,"84,901"
202010,경북,영덕,"19,339"
202010,경북,영양군,"9,817"
202010,경북,영주,"57,065"
202010,경북,영천,"62,125"
202010,경북,예천군,"29,996"
202010,경북,울릉군,"5,806"
202010,경북,울진,"26,547"
202010,경북,의성,"31,755"
202010,경북,청도군,"25,673"
202010,경북,청송군,"15,860"
202010,경북,칠곡군,"70,419"
202010,경북,포항,"128,503"
202010,경북,포항,"142,409"
202010,경북,계,"1,469,376"
202010,경남,거제,"108,004"
202010,경남,거창,"32,929"
202010,경남,고성군,"27,153"
202010,경남,김해,"280,159"
202010,경남,남해,"20,294"
202010,경남,밀양,"59,621"
202010,경남,사천시,"57,803"
202010,경남,산청,"20,969"
202010,경남,양산,"173,548"
202010,경남,의령,"15,171"
202010,경남,진주,"170,820"
202010,경남,창녕군,"36,327"
202010,경남,창원,"98,610"
202010,경남,창원,"99,296"
202010,경남,창원,"120,212"
202010,경남,창원,"168,762"
202010,경남,창원,"92,068"
202010,경남,통영,"54,084"
202010,경남,하동군,"24,637"
202010,경남,함안군,"58,346"
202010,경남,함양,"19,949"
202010,경남,합천,"23,889"
202010,경남,계,"1,762,651"
202010,제주,서귀포시,"105,761"
202010,제주,제주,"518,291"
202010,제주,계,"624,052"
202011,서울,계,"3,157,278"
202011,부산,계,"1,426,672"
202011,대구,계,"1,217,653"
202011,인천,계,"1,675,610"
202011,광주,계,"691,412"
202011,대전,계,"685,561"
202011,울산,계,"574,878"
202011,세종,세종,"173,424"
202011,세종,계,"173,424"
202011,경기,가평군,"31,544"
202011,경기,고양시 덕양구,"181,944"
202011,경기,고양시 일산동구,"128,954"
202011,경기,고양시 일산서구,"120,453"
202011,경기,과천시,"24,001"
202011,경기,광명시,"104,917"
202011,경기,광주,"198,357"
202011,경기,구리시,"73,363"
202011,경기,군포시,"103,701"
202011,경기,김포시,"226,376"
202011,경기,남양주시,"302,286"
202011,경기,동두천시,"39,118"
202011,경기,부천시,"307,041"
202011,경기,성남시 분당구,"190,595"
202011,경기,성남시 수정구,"79,781"
202011,경기,성남시 중원구,"75,405"
202011,경기,수원,"198,532"
202011,경기,수원,"150,386"
202011,경기,수원,"105,891"
202011,경기,수원,"71,692"
202011,경기,시흥시,"249,507"
202011,경기,안산시 단원구,"162,296"
202011,경기,안산시 상록구,"145,829"
202011,경기,안성시,"107,993"
202011,경기,안양시 동안구,"122,081"
202011,경기,안양시 만안구,"87,501"
202011,경기,양주시,"110,064"
202011,경기,양평,"61,924"
202011,경기,여주시,"70,171"
202011,경기,연천군,"29,239"
202011,경기,오산시,"109,528"
202011,경기,용인시 기흥구,"193,485"
202011,경기,용인시 수지구,"146,513"
202011,경기,용인시 처인구,"137,566"
202011,경기,의왕시,"67,617"
202011,경기,의정부시,"166,730"
202011,경기,이천,"118,355"
202011,경기,파주,"221,791"
202011,경기,평택시,"290,119"
202011,경기,포천시,"95,404"
202011,경기,하남시,"123,370"
202011,경기,화성시,"453,407"
202011,경기,계,"5,984,827"
202011,강원,강릉,"112,258"
202011,강원,고성군,"14,641"
202011,강원,동해,"46,800"
202011,강원,삼척시,"33,226"
202011,강원,속초,"39,584"
202011,강원,양구군,"12,308"
202011,강원,양양군,"16,208"
202011,강원,영월,"21,783"
202011,강원,원주,"178,700"
202011,강원,인제,"18,830"
202011,강원,정선,"21,505"
202011,강원,철원,"24,633"
202011,강원,춘천,"138,838"
202011,강원,태백,"21,018"
202011,강원,평창군,"26,333"
202011,강원,홍천,"40,125"
202011,강원,화천군,"13,404"
202011,강원,횡성군,"27,401"
202011,강원,계,"807,595"
202011,충북,괴산군,"23,202"
202011,충북,단양군,"16,676"
202011,충북,보은,"19,162"
202011,충북,영동군,"25,553"
202011,충북,옥천군,"28,143"
202011,충북,음성군,"60,234"
202011,충북,제천,"70,651"
202011,충북,증평군,"19,991"
202011,충북,진천군,"50,646"
202011,충북,청원군,20
202011,충북,청주,"92,499"
202011,충북,청주,"99,489"
202011,충북,청주,"106,393"
202011,충북,청주,"136,094"
202011,충북,충주,"115,549"
202011,충북,계,"864,302"
202011,충남,계룡시,"22,613"
202011,충남,공주시,"56,604"
202011,충남,금산,"30,931"
202011,충남,논산시,"63,688"
202011,충남,당진시,"98,330"
202011,충남,보령,"53,859"
202011,충남,부여,"35,634"
202011,충남,서산,"97,752"
202011,충남,서천군,"28,073"
202011,충남,아산시,"172,255"
202011,충남,예산군,"44,683"
202011,충남,천안,"135,799"
202011,충남,천안,"200,516"
202011,충남,청양군,"17,831"
202011,충남,태안군,"35,001"
202011,충남,홍성,"54,284"
202011,충남,계,"1,147,853"
202011,전북,고창,"31,101"
202011,전북,군산,"136,516"
202011,전북,김제시,"47,276"
202011,전북,남원,"45,731"
202011,전북,무주군,"13,339"
202011,전북,부안,"28,134"
202011,전북,순창,"14,909"
202011,전북,완주군,"54,495"
202011,전북,익산시,"142,328"
202011,전북,임실,"14,841"
202011,전북,장수,"12,427"
202011,전북,전주,"178,123"
202011,전북,전주,"155,784"
202011,전북,정읍,"58,045"
202011,전북,진안군,"14,317"
202011,전북,계,"947,366"
202011,전남,강진,"19,785"
202011,전남,고흥,"32,656"
202011,전남,곡성군,"15,501"
202011,전남,광양,"87,955"
202011,전남,구례군,"13,835"
202011,전남,나주시,"67,431"
202011,전남,담양군,"28,014"
202011,전남,목포,"101,795"
202011,전남,무안군,"46,699"
202011,전남,보성,"48,538"
202011,전남,순천,"145,008"
202011,전남,신안군,"64,208"
202011,전남,여수,"138,329"
202011,전남,영광,"28,512"
202011,전남,영암군,"43,210"
202011,전남,완도,"26,135"
202011,전남,장성군,"27,813"
202011,전남,장흥,"20,622"
202011,전남,진도군,"17,238"
202011,전남,함평군,"44,854"
202011,전남,해남,"40,144"
202011,전남,화순군,"34,670"
202011,전남,계,"1,092,952"
202011,경북,경산시,"140,776"
202011,경북,경주,"145,141"
202011,경북,고령군,"21,232"
202011,경북,구미,"220,012"
202011,경북,군위군,"15,193"
202011,경북,김천시,"75,887"
202011,경북,문경,"37,468"
202011,경북,봉화,"18,278"
202011,경북,상주,"54,990"
202011,경북,성주군,"31,826"
202011,경북,안동,"85,124"
202011,경북,영덕,"19,364"
202011,경북,영양군,"9,872"
202011,경북,영주,"57,173"
202011,경북,영천,"62,121"
202011,경북,예천군,"30,180"
202011,경북,울릉군,"5,808"
202011,경북,울진,"26,633"
202011,경북,의성,"31,863"
202011,경북,청도군,"25,751"
202011,경북,청송군,"15,919"
202011,경북,칠곡군,"70,621"
202011,경북,포항,"128,770"
202011,경북,포항,"142,794"
202011,경북,계,"1,472,796"
202011,경남,거제,"108,172"
202011,경남,거창,"32,952"
202011,경남,고성군,"27,058"
202011,경남,김해,"280,884"
202011,경남,남해,"20,380"
202011,경남,밀양,"59,724"
202011,경남,사천시,"57,943"
202011,경남,산청,"20,994"
202011,경남,양산,"173,701"
202011,경남,의령,"15,186"
202011,경남,진주,"170,815"
202011,경남,창녕군,"36,316"
202011,경남,창원,"98,448"
202011,경남,창원,"99,439"
202011,경남,창원,"120,671"
202011,경남,창원,"170,190"
202011,경남,창원,"92,387"
202011,경남,통영,"54,132"
202011,경남,하동군,"24,631"
202011,경남,함안군,"59,178"
202011,경남,함양,"19,938"
202011,경남,합천,"23,934"
202011,경남,계,"1,767,073"
202011,제주,서귀포시,"106,023"
202011,제주,제주,"521,800"
202011,제주,계,"627,823"
202012,서울,계,"3,157,361"
202012,부산,계,"1,429,040"
202012,대구,계,"1,219,196"
202012,인천,계,"1,676,442"
202012,광주,계,"691,740"
202012,대전,계,"686,429"
202012,울산,계,"575,700"
202012,세종,세종,"174,742"
202012,세종,계,"174,742"
202012,경기,가평군,"31,540"
202012,경기,고양시 덕양구,"182,451"
202012,경기,고양시 일산동구,"129,446"
202012,경기,고양시 일산서구,"120,695"
202012,경기,과천시,"24,409"
202012,경기,광명시,"104,537"
202012,경기,광주,"198,991"
202012,경기,구리시,"73,503"
202012,경기,군포시,"103,583"
202012,경기,김포시,"228,800"
202012,경기,남양주시,"303,129"
202012,경기,동두천시,"39,263"
202012,경기,부천시,"307,262"
202012,경기,성남시 분당구,"190,605"
202012,경기,성남시 수정구,"79,821"
202012,경기,성남시 중원구,"75,476"
202012,경기,수원,"201,477"
202012,경기,수원,"150,557"
202012,경기,수원,"105,692"
202012,경기,수원,"71,852"
202012,경기,시흥시,"250,866"
202012,경기,안산시 단원구,"162,628"
202012,경기,안산시 상록구,"146,877"
202012,경기,안성시,"108,455"
202012,경기,안양시 동안구,"121,970"
202012,경기,안양시 만안구,"87,327"
202012,경기,양주시,"110,181"
202012,경기,양평,"62,134"
202012,경기,여주시,"70,352"
202012,경기,연천군,"29,303"
202012,경기,오산시,"109,374"
202012,경기,용인시 기흥구,"194,116"
202012,경기,용인시 수지구,"146,558"
202012,경기,용인시 처인구,"138,053"
202012,경기,의왕시,"67,604"
202012,경기,의정부시,"167,461"
202012,경기,이천,"118,637"
202012,경기,파주,"222,522"
202012,경기,평택시,"291,735"
202012,경기,포천시,"95,439"
202012,경기,하남시,"124,309"
202012,경기,화성시,"455,136"
202012,경기,계,"6,004,126"
202012,강원,강릉,"112,396"
202012,강원,고성군,"14,671"
202012,강원,동해,"46,848"
202012,강원,삼척시,"33,312"
202012,강원,속초,"39,711"
202012,강원,양구군,"12,267"
202012,강원,양양군,"16,235"
202012,강원,영월,"21,789"
202012,강원,원주,"179,251"
202012,강원,인제,"18,913"
202012,강원,정선,"21,476"
202012,강원,철원,"24,652"
202012,강원,춘천,"139,153"
202012,강원,태백,"21,015"
202012,강원,평창군,"26,320"
202012,강원,홍천,"40,260"
202012,강원,화천군,"13,389"
202012,강원,횡성군,"27,441"
202012,강원,계,"809,099"
202012,충북,괴산군,"24,019"
202012,충북,단양군,"16,635"
202012,충북,보은,"19,191"
202012,충북,영동군,"25,574"
202012,충북,옥천군,"28,166"
202012,충북,음성군,"60,313"
202012,충북,제천,"70,711"
202012,충북,증평군,"19,949"
202012,충북,진천군,"50,794"
202012,충북,청원군,20
202012,충북,청주,"92,710"
202012,충북,청주,"98,935"
202012,충북,청주,"106,715"
202012,충북,청주,"136,297"
202012,충북,충주,"115,591"
202012,충북,계,"865,620"
202012,충남,계룡시,"22,646"
202012,충남,공주시,"56,648"
202012,충남,금산,"30,891"
202012,충남,논산시,"63,534"
202012,충남,당진시,"98,704"
202012,충남,보령,"53,905"
202012,충남,부여,"35,600"
202012,충남,서산,"98,036"
202012,충남,서천군,"28,003"
202012,충남,아산시,"173,160"
202012,충남,예산군,"44,577"
202012,충남,천안,"135,953"
202012,충남,천안,"200,772"
202012,충남,청양군,"17,906"
202012,충남,태안군,"35,058"
202012,충남,홍성,"54,452"
202012,충남,계,"1,149,845"
202012,전북,고창,"31,167"
202012,전북,군산,"136,647"
202012,전북,김제시,"47,273"
202012,전북,남원,"45,576"
202012,전북,무주군,"13,395"
202012,전북,부안,"28,155"
202012,전북,순창,"14,927"
202012,전북,완주군,"54,708"
202012,전북,익산시,"142,300"
202012,전북,임실,"14,842"
202012,전북,장수,"12,461"
202012,전북,전주,"178,581"
202012,전북,전주,"155,805"
202012,전북,정읍,"57,930"
202012,전북,진안군,"14,380"
202012,전북,계,"948,147"
202012,전남,강진,"19,828"
202012,전남,고흥,"32,727"
202012,전남,곡성군,"15,537"
202012,전남,광양,"88,660"
202012,전남,구례군,"13,928"
202012,전남,나주시,"67,726"
202012,전남,담양군,"28,290"
202012,전남,목포,"101,424"
202012,전남,무안군,"47,238"
202012,전남,보성,"47,300"
202012,전남,순천,"145,022"
202012,전남,신안군,"66,463"
202012,전남,여수,"138,454"
202012,전남,영광,"28,542"
202012,전남,영암군,"43,050"
202012,전남,완도,"26,107"
202012,전남,장성군,"27,810"
202012,전남,장흥,"20,664"
202012,전남,진도군,"17,487"
202012,전남,함평군,"46,378"
202012,전남,해남,"42,523"
202012,전남,화순군,"34,736"
202012,전남,계,"1,099,894"
202012,경북,경산시,"141,274"
202012,경북,경주,"145,520"
202012,경북,고령군,"21,202"
202012,경북,구미,"220,317"
202012,경북,군위군,"15,249"
202012,경북,김천시,"76,063"
202012,경북,문경,"37,684"
202012,경북,봉화,"18,282"
202012,경북,상주,"54,957"
202012,경북,성주군,"32,003"
202012,경북,안동,"85,324"
202012,경북,영덕,"19,363"
202012,경북,영양군,"9,904"
202012,경북,영주,"57,225"
202012,경북,영천,"62,199"
202012,경북,예천군,"30,282"
202012,경북,울릉군,"5,753"
202012,경북,울진,"26,681"
202012,경북,의성,"31,871"
202012,경북,청도군,"25,790"
202012,경북,청송군,"15,957"
202012,경북,칠곡군,"70,529"
202012,경북,포항,"128,824"
202012,경북,포항,"143,136"
202012,경북,계,"1,475,389"
202012,경남,거제,"108,296"
202012,경남,거창,"32,974"
202012,경남,고성군,"27,025"
202012,경남,김해,"281,502"
202012,경남,남해,"20,383"
202012,경남,밀양,"59,773"
202012,경남,사천시,"58,003"
202012,경남,산청,"20,989"
202012,경남,양산,"174,259"
202012,경남,의령,"15,250"
202012,경남,진주,"171,220"
202012,경남,창녕군,"36,351"
202012,경남,창원,"98,764"
202012,경남,창원,"99,556"
202012,경남,창원,"120,466"
202012,경남,창원,"187,959"
202012,경남,창원,"92,591"
202012,경남,통영,"54,079"
202012,경남,하동군,"24,640"
202012,경남,함안군,"59,904"
202012,경남,함양,"19,918"
202012,경남,합천,"23,965"
202012,경남,계,"1,787,867"
202012,제주,서귀포시,"106,161"
202012,제주,제주,"509,181"
202012,제주,계,"615,342"
202101,서울,계,"3,159,552"
202101,부산,계,"1,433,188"
202101,대구,계,"1,220,935"
202101,인천,계,"1,678,004"
202101,광주,계,"693,200"
202101,대전,계,"688,150"
202101,울산,계,"577,224"
202101,세종,세종,"176,189"
202101,세종,계,"176,189"
202101,경기,가평군,"31,613"
202101,경기,고양시 덕양구,"183,425"
202101,경기,고양시 일산동구,"130,125"
202101,경기,고양시 일산서구,"120,797"
202101,경기,과천시,"24,937"
202101,경기,광명시,"104,385"
202101,경기,광주,"199,756"
202101,경기,구리시,"73,543"
202101,경기,군포시,"103,711"
202101,경기,김포시,"230,414"
202101,경기,남양주시,"304,619"
202101,경기,동두천시,"39,439"
202101,경기,부천시,"307,575"
202101,경기,성남시 분당구,"190,833"
202101,경기,성남시 수정구,"79,997"
202101,경기,성남시 중원구,"75,762"
202101,경기,수원,"201,653"
202101,경기,수원,"150,539"
202101,경기,수원,"105,633"
202101,경기,수원,"72,094"
202101,경기,시흥시,"253,635"
202101,경기,안산시 단원구,"162,987"
202101,경기,안산시 상록구,"147,859"
202101,경기,안성시,"109,008"
202101,경기,안양시 동안구,"122,334"
