큰_도시,작은_도시,공원명,공원구분,소재지지번주소,위도,경도,공원면적
부산광역시,부산광역시,구월공원,어린이공원,부산광역시 금정구 부곡동 956,35.2234468,129.0981642,1910
부산광역시,부산광역시,금정공원,어린이공원,부산광역시 금정구 구서동 458-2,35.244967,129.087965,796
부산광역시,부산광역시,부산묘지공원,묘지공원,부산광역시 금정구 두구동 산 80,35.27279032,129.0972141,770458
부산광역시,부산광역시,너울소공원,소공원,부산광역시 금정구 부곡동 64-31,35.24198217,129.0914307,301.4
부산광역시,부산광역시,금천공원,어린이공원,부산광역시 금정구 금사동 25-5,35.223792,129.114729,1983.3
부산광역시,부산광역시,기찰공원,어린이공원,부산광역시 금정구 부곡동 26-11,35.24182299,129.0943291,983.1
부산광역시,부산광역시,까치공원,어린이공원,부산광역시 금정구 장전동 220-2,35.23800895,129.086307,513.1
부산광역시,부산광역시,남산공원,어린이공원,부산광역시 금정구 남산동 988-4,35.266611,129.086972,2255
부산광역시,부산광역시,놀이마당공원,어린이공원,부산광역시 금정구 청룡동 49,35.27601498,129.087134,1462.1
부산광역시,부산광역시,다람쥐공원,어린이공원,부산광역시 금정구 남산동 975-4,35.269483,129.087828,1706.1
부산광역시,부산광역시,달님공원,어린이공원,부산광역시 금정구 남산동 989-12,35.266616,129.0857946,4086.8
부산광역시,부산광역시,보람공원,어린이공원,부산광역시 금정구 금사동 86,35.21692815,129.1120436,2738.2
부산광역시,부산광역시,비석바위공원,어린이공원,부산광역시 금정구 장전동 724,35.22876335,129.0812262,3405.3
부산광역시,부산광역시,상록수공원,어린이공원,부산광역시 금정구 회동동 145-9,35.229023,129.122052,4343.1
부산광역시,부산광역시,샘골공원,어린이공원,부산광역시 금정구 구서동 637-1,35.260673,129.087471,1024.5
부산광역시,부산광역시,서명상상공원,어린이공원,부산광역시 금정구 서동 131-12,35.216475,129.106535,1155.4
부산광역시,부산광역시,두실새싹공원,어린이공원,부산광역시 금정구 구서동 1023-42,35.257982,129.0856979,3985.9
부산광역시,부산광역시,숲속공원,어린이공원,부산광역시 금정구 부곡동 961,35.21944676,129.096175,5694
부산광역시,부산광역시,요산꽃님공원,어린이공원,부산광역시 금정구 남산동 967-1,35.271819,129.086971,1657.9
부산광역시,부산광역시,우성공원,어린이공원,부산광역시 금정구 구서동 1030-1,35.255578,129.086254,1100
부산광역시,부산광역시,은빛공원,어린이공원,부산광역시 금정구 금사동 27-9,35.224242,129.113042,2335.5
부산광역시,부산광역시,조리공원,어린이공원,부산광역시 금정구 두구동 1217-2,35.3036335,129.111567,1504
부산광역시,부산광역시,평화공원,어린이공원,부산광역시 금정구 서동 141-22,35.21884849,129.1068253,993
부산광역시,부산광역시,푸른솔밭공원,어린이공원,부산광역시 금정구 남산동 979-5,35.26885382,129.086384,3523.5
부산광역시,부산광역시,푸조나무숲공원,어린이공원,부산광역시 금정구 두구동 1210-1,35.30327415,129.1125364,2663
부산광역시,부산광역시,형제공원,어린이공원,부산광역시 금정구 남산동 987-5,35.266603,129.087772,2203.3
부산광역시,부산광역시,화랑공원,어린이공원,부산광역시 금정구 금사동 115-2,35.214929,129.1166613,1833.4
부산광역시,부산광역시,신천공원,소공원,부산광역시 금정구 선동 1000,35.27571656,129.117538,307
부산광역시,부산광역시,회동첨단공원,소공원,부산광역시 금정구 회동동 553,35.23344085,129.127999,2127
부산광역시,부산광역시,동대공원,소공원,부산광역시 금정구 회동동 558,35.23063876,129.1261312,1814.1
부산광역시,부산광역시,금사소공원,소공원,부산광역시 금정구 금사동 566,35.22362722,129.1115824,503
부산광역시,부산광역시,근린공원,근린공원,부산광역시 사하구 다대동 1548-10,35.050161,128.9622379,21365.7
부산광역시,부산광역시,초연공원,근린공원,부산광역시 부산진구 초읍동 산66-1,35.17842863,129.0511863,57380
부산광역시,부산광역시,양정공원,근린공원,부산광역시 부산진구 전포동 109-1,35.16796029,129.068137,9252
부산광역시,부산광역시,어린이대공원,근린공원,부산광역시 부산진구 초읍동 43,35.18250584,129.0466919,3606714
부산광역시,부산광역시,가야산책공원,근린공원,부산광역시 부산진구 가야동 669-11,35.1477989,129.0274102,14292
부산광역시,부산광역시,개금테마공원,근린공원,부산광역시 부산진구 개금동 56,35.1610077,129.0260603,28881
부산광역시,부산광역시,화지공원,근린공원,부산광역시 부산진구 양정동 산73-28,35.17523615,129.0619366,391299
부산광역시,부산광역시,백양가족공원,근린공원,부산광역시 부산진구 당감동 794-2,35.17351807,129.0289001,16375
부산광역시,부산광역시,시민공원,근린공원,부산광역시 부산진구 범전동 200,35.16545561,129.0558558,473911
부산광역시,부산광역시,돌산공원,근린공원,부산광역시 부산진구 전포동 산65-3,35.1495047,129.0721831,16137
부산광역시,부산광역시,백양어린이공원,어린이공원,부산광역시 부산진구 초읍동 181-1,35.1812528,129.0520714,640.3
부산광역시,부산광역시,개나리어린이공원,어린이공원,부산광역시 부산진구 개금동 53-4,35.16074733,129.029048,1904.2
부산광역시,부산광역시,솔바람어린이공원,어린이공원,부산광역시 부산진구 당감동 516-5,35.16125028,129.031558,3351.8
부산광역시,부산광역시,화목어린이공원,어린이공원,부산광역시 부산진구 개금동 1-2,35.16245003,129.0227772,3920.3
부산광역시,부산광역시,까치어린이공원,어린이공원,부산광역시 부산진구 개금동 1-10,35.16352419,129.0258829,3796.5
부산광역시,부산광역시,백두어린이공원,어린이공원,부산광역시 부산진구 당감동 794-1,35.1723937,129.0256642,1655.4
부산광역시,부산광역시,미리내어린이공원,어린이공원,부산광역시 부산진구 당감동 796-3,35.1718501,129.0290792,2969.2
부산광역시,부산광역시,색동어린이공원,어린이공원,부산광역시 부산진구 당감동 796-1,35.1728201,129.0301309,1681.5
부산광역시,부산광역시,은하수어린이공원,어린이공원,부산광역시 부산진구 부암동 721,35.1746046,129.0317164,1630.9
부산광역시,부산광역시,동양어린이공원,어린이공원,부산광역시 부산진구 부암동 726,35.17621167,129.0299758,1554.3
부산광역시,부산광역시,새싹어린이공원,어린이공원,부산광역시 부산진구 초읍동 257,35.1768303,129.0494573,406
부산광역시,부산광역시,중리어린이공원,어린이공원,부산광역시 영도구 동삼동 510-36,35.0747356,129.0713706,1502
부산광역시,부산광역시,와치어린이공원,어린이공원,부산광역시 영도구 동삼동 510-4,35.07578869,129.0677495,1516
부산광역시,부산광역시,푸른어린이공원,어린이공원,부산광역시 영도구 동삼동 510-29,35.0740081,129.0675833,1514
부산광역시,부산광역시,팔각어린이공원,어린이공원,부산광역시 영도구 상리로 1,35.085692,129.0700343,1511
부산광역시,부산광역시,동삼혁신지구공원,문화공원,부산광역시 영도구 해양로301번길 36,35.07874467,129.0779467,4735
부산광역시,부산광역시,하리지구 소공원,소공원,부산광역시 영도구 동삼동 1174-6,35.06972055,129.0815802,962
부산광역시,부산광역시,하리지구 소공원,소공원,부산광역시 영도구 동삼동 1179,35.06865839,129.0824214,2699
부산광역시,부산광역시,푸른소공원,소공원,부산광역시 영도구 봉래동4가 119,35.093015,129.046409,704
부산광역시,부산광역시,하늘소공원,소공원,부산광역시 영도구 봉래동4가 164-13,35.09206305,129.049227,960
부산광역시,부산광역시,더불어공원,어린이공원,부산광역시 사하구 다대동 86-1,35.066746,128.982562,1784
부산광역시,부산광역시,함지골공원,근린공원,부산광역시 영도구 절영로 321 함지골청소년수련관,35.07348728,129.0540805,144935
부산광역시,부산광역시,상리어린이공원,어린이공원,부산광역시 영도구 상리로 7,35.08657479,129.0674196,3852
부산광역시,부산광역시,일산봉어린이공원,어린이공원,부산광역시 영도구 상리로 1,35.085692,129.0700343,1878
부산광역시,부산광역시,광명어린이공원,어린이공원,부산광역시 영도구 상리로 38,35.083947,129.067073,3165
부산광역시,부산광역시,절영어린이공원,어린이공원,부산광역시 영도구 동삼동 1124-3,35.07191238,129.0611745,5946
부산광역시,부산광역시,동삼공원,근린공원,부산광역시 영도구 동삼동 510-28,35.073341,129.0676059,15995
대구광역시,대구광역시,송일어린이공원,어린이공원,대구광역시 달서구 월성동 500-1,35.82413307,128.5328213,1786
대구광역시,대구광역시,송지공원,어린이공원,대구광역시 달서구 송현동 1977,35.82616872,128.5558955,1649.4
대구광역시,대구광역시,송학1공원,어린이공원,대구광역시 달서구 송현동 1035-21,35.83616843,128.5551428,2086
대구광역시,대구광역시,수밭1공원,어린이공원,대구광역시 달서구 도원동 928,35.79812414,128.5488381,804
대구광역시,대구광역시,신당어린이공원,어린이공원,대구광역시 달서구 신당동 1759-1,35.85842521,128.498908,2029.9
대구광역시,대구광역시,아람공원,어린이공원,대구광역시 달서구 도원동 1440-2,35.80592067,128.53079,1666
대구광역시,대구광역시,아래한실어린이공원,어린이공원,대구광역시 달서구 대곡동 778-6,35.79899754,128.5286763,567
대구광역시,대구광역시,앞돌어린이공원,어린이공원,대구광역시 달서구 신당동 1844-1,35.85328625,128.496288,1500.1
대구광역시,대구광역시,대명공원,어린이공원,대구광역시 남구 대명동 1827,35.85528539,128.5862415,2469.1
대구광역시,대구광역시,명동공원,어린이공원,대구광역시 남구 대명동 2254,35.8531699,128.5776382,1752.3
대구광역시,대구광역시,대명2공원,근린공원,대구광역시 남구 대명동 328,35.84542165,128.5834382,19458
대구광역시,대구광역시,봉덕공원,어린이공원,대구광역시 남구 봉덕동 592-9,35.84614624,128.5933101,992.4
대구광역시,대구광역시,목련공원,소공원,대구광역시 남구 봉덕동 1005-4,35.84372529,128.5913934,667.1
대구광역시,대구광역시,명덕공원,어린이공원,대구광역시 남구 대명동 152,35.84388048,128.5728204,493.6
대구광역시,대구광역시,무궁화공원,어린이공원,대구광역시 남구 대명동 1668-10,35.8428124,128.5781744,1660.8
대구광역시,대구광역시,중앙공원,어린이공원,대구광역시 남구 대명동 1046,35.83788281,128.567714,1320.7
대구광역시,대구광역시,노랑공원,소공원,대구광역시 동구 봉무동 1517,35.927432,128.6369874,3234.2
대구광역시,대구광역시,큰고개어린이공원(신암공원),어린이공원,대구광역시 동구 신암동 252-17,35.883853,128.627224,3315
대구광역시,대구광역시,봉무수변공원,수변공원,대구광역시 동구 봉무동 416-1,35.926165,128.6481247,238903
대구광역시,대구광역시,지묘공원,근린공원,대구광역시 동구 지묘동 1343,35.94551409,128.6275796,19637
대구광역시,대구광역시,반달곰어린이공원,어린이공원,대구광역시 동구 신서동 1156-5,35.87700682,128.727283,3450.6
대구광역시,대구광역시,신암1소공원,소공원,대구광역시 동구 신암동 666-10,35.888412,128.6169921,1250
대구광역시,대구광역시,신암2소공원,소공원,대구광역시 동구 신암동 678-1,35.89070196,128.6253178,4457
대구광역시,대구광역시,신암3소공원,소공원,대구광역시 동구 신암동 662,35.889739,128.618409,1383
대구광역시,대구광역시,각산1공원,소공원,대구광역시 동구 각산동 1177-1,35.87450223,128.7153795,447.8
대구광역시,대구광역시,근린공원,근린공원,대구광역시 동구 율암동 408,35.873979,128.701243,12441.5
대구광역시,대구광역시,소공원,소공원,대구광역시 동구 율하동 33-2,35.873802,128.697432,1638
대구광역시,대구광역시,공원(율하첨단),문화공원,대구광역시 동구 율하동 813-7,35.8640471,128.6834228,5034
대구광역시,대구광역시,어린이공원,어린이공원,대구광역시 동구 신천동 353-7,35.869117,128.630518,1664.2
대구광역시,대구광역시,어린이공원,어린이공원,대구광역시 동구 율암동 1157-49,35.87421476,128.7095309,7735
대구광역시,대구광역시,매암공원,소공원,대구광역시 동구 지묘동 1331,35.94678749,128.6286585,1271
대구광역시,대구광역시,계동공원,소공원,대구광역시 동구 지묘동 1315,35.94832495,128.6276103,16948.5
대구광역시,대구광역시,효목1동 소공원,소공원,대구광역시 동구 효목동 54-71,35.883472,128.637864,839
대구광역시,대구광역시,신암 어린이공원,어린이공원,대구광역시 동구 신암동 669,35.888582,128.619098,5176
대구광역시,대구광역시,어린이공원,어린이공원,대구광역시 동구 효목동 127-3,35.882458,128.640337,2785
대구광역시,대구광역시,신천어린이공원,어린이공원,대구광역시 동구 신천동 656-45,35.869801,128.616803,3322.9
대구광역시,대구광역시,신암1가로공원,기타,대구광역시 동구 신암동 1796,35.887953,128.625606,5295
대구광역시,대구광역시,효목1동 가로공원1,기타,대구광역시 동구 효목동 68-5,35.886085,128.6380025,1126
대구광역시,대구광역시,효목1동 가로공원2,기타,대구광역시 동구 효목동 120-1,35.88483927,128.6405455,1651
대구광역시,대구광역시,신천가로공원,기타,대구광역시 동구 신천동 520-2,35.874056,128.616592,2690.9
대구광역시,대구광역시,국립신암선열공원,묘지공원,대구광역시 동구 신암동 산27-1,35.890628,128.631121,28751
대구광역시,대구광역시,가로공원,기타,대구광역시 동구 효목동 118-32,35.885049,128.641136,1417
대구광역시,대구광역시,가로공원,기타,대구광역시 동구 효목동 89-29,35.8853888,128.641794,1419
대구광역시,대구광역시,가로공원,기타,대구광역시 동구 효목동 83-13,35.886987,128.6408038,1334
대구광역시,대구광역시,금강소공원,소공원,대구광역시 동구 금강동 628,35.86322204,128.7323333,1602
대구광역시,대구광역시,중동공원,소공원,대구광역시 수성구 중동 533-3,35.8488659,128.6096633,892
대구광역시,대구광역시,거북이어린이공원,어린이공원,대구광역시 동구 각산동 1096-2,35.87767483,128.720786,1817.5
대구광역시,대구광역시,수달어린이공원,어린이공원,대구광역시 동구 숙천동 387,35.88021548,128.7528034,1566
대구광역시,대구광역시,꽃사슴어린이공원,어린이공원,대구광역시 동구 숙천동 380-5,35.88365747,128.7522501,1830.6
대구광역시,대구광역시,동자02공원,소공원,대구광역시 동구 신암동 134-11,35.889825,128.6296366,1202.8
대구광역시,대구광역시,선진신암어린이공원,어린이공원,대구광역시 동구 신암동 1835,35.87815585,128.6178644,1864.9
대구광역시,대구광역시,서원연경공원,문화공원,대구광역시 동구 지묘동 1347,35.94197359,128.6300418,26437.7
대구광역시,대구광역시,한들어린이공원,어린이공원,대구광역시 동구 지묘동 1384,35.94099414,128.6307209,1594.7
대구광역시,대구광역시,율하체육공원,체육공원,대구광역시 동구 율하동 1626,35.859922,128.692837,187515.1
대구광역시,대구광역시,나무늘보어린이공원,어린이공원,대구광역시 동구 사복동 842-4,35.87619656,128.750231,1759.5
대구광역시,대구광역시,담비어린이공원,어린이공원,대구광역시 동구 사복동 852-1,35.87472152,128.7517244,1998.4
대구광역시,대구광역시,송정1공원,소공원,대구광역시 동구 송정동 305-2,35.98799206,128.6224719,2160
대구광역시,대구광역시,백안1공원,소공원,대구광역시 동구 백안동 456,35.95669563,128.693206,555
대구광역시,대구광역시,백안2공원,소공원,대구광역시 동구 백안동 467-13,35.95623624,128.6911878,427
대구광역시,대구광역시,백안3공원,소공원,대구광역시 동구 백안동 223-1,35.955143,128.6943805,579
대구광역시,대구광역시,백안4공원,소공원,대구광역시 동구 백안동 183-2,35.95401429,128.6924653,3965
대구광역시,대구광역시,용계어린이공원,어린이공원,대구광역시 동구 용계동 603-2,35.87197245,128.684657,2805
대구광역시,대구광역시,용계공원,문화공원,대구광역시 동구 용계동 796-12,35.87038681,128.6831598,6175
대구광역시,대구광역시,신암2가로공원,소공원,대구광역시 동구 신암동 1767-2,35.889032,128.627818,2328
대구광역시,대구광역시,기상대기념공원,문화공원,대구광역시 동구 신암동 716-87,35.88554534,128.618964,16123.2
대구광역시,대구광역시,위남공원,근린공원,대구광역시 동구 봉무동 1525,35.92646346,128.6374753,10800.9
대구광역시,대구광역시,단산유적공원,근린공원,대구광역시 동구 봉무동 1567,35.91757514,128.6399264,10694.7
대구광역시,대구광역시,푸른공원,소공원,대구광역시 동구 봉무동 1540,35.9218102,128.6400113,3715.4
대구광역시,대구광역시,초록공원,소공원,대구광역시 동구 봉무동 1538,35.921735,128.6422927,3413.5
대구광역시,대구광역시,분홍공원,소공원,대구광역시 동구 봉무동 1536,35.921743,128.6442524,4129
대구광역시,대구광역시,달성공원,근린공원,대구광역시 중구 달성동 294-1,35.87339859,128.5759232,129700
대구광역시,대구광역시,경상감영공원,근린공원,대구광역시 중구 포정동 21,35.87267548,128.5916854,16500
대구광역시,대구광역시,국채보상운동기념공원,근린공원,대구광역시 중구 동인동2가 42,35.86930105,128.601739,42509
대구광역시,대구광역시,2.28기념 중앙공원,근린공원,대구광역시 중구 공평동 15,35.8692142,128.5971828,14353
대구광역시,대구광역시,수창공원,근린공원,대구광역시 중구 수창동 174,35.87541893,128.5832242,10563
대구광역시,대구광역시,제2수창공원,근린공원,대구광역시 중구 수창동 64,35.87541867,128.5832235,4268
대구광역시,대구광역시,대신공원,소공원,대구광역시 중구 대신동 2111,35.86416777,128.5750918,559
대구광역시,대구광역시,남산3공원,소공원,대구광역시 중구 남산동 3040,35.86218196,128.5756534,251
대구광역시,대구광역시,남산소공원,소공원,대구광역시 중구 남산동 3023,35.86263662,128.5840586,2362
대구광역시,대구광역시,제3수창공원,소공원,대구광역시 중구 수창동 58-18,35.87543789,128.5844994,345
대구광역시,대구광역시,남산4공원,소공원,대구광역시 중구 남산동 3042,35.85992969,128.5752706,3132
대구광역시,대구광역시,남산5공원,소공원,대구광역시 중구 남산동 3041,35.86089589,128.5772319,722
대구광역시,대구광역시,남산공원,어린이공원,대구광역시 중구 남산동 2507,35.858258,128.5805701,6530
대구광역시,대구광역시,남산제2공원,어린이공원,대구광역시 중구 남산동 3052,35.86064173,128.5796032,3253
대구광역시,대구광역시,달성제1어린이공원,어린이공원,대구광역시 중구 달성동 356,35.8755176,128.5814006,2127
대구광역시,대구광역시,달성제2어린이공원,어린이공원,대구광역시 중구 달성동 353,35.87672877,128.5786911,2380
대구광역시,대구광역시,건들바위역사공원,역사공원,대구광역시 중구 대봉동 733-17,35.85687326,128.5977698,2452
대구광역시,대구광역시,청솔공원,어린이공원,대구광역시 수성구 신매동 580-2,35.836675,128.706066,1857
대구광역시,대구광역시,신기공원,어린이공원,대구광역시 수성구 신매동 586,35.83460363,128.7082373,1451
대구광역시,대구광역시,동서공원,어린이공원,대구광역시 수성구 신매동 594-2,35.834319,128.705562,2059
대구광역시,대구광역시,두성공원,어린이공원,대구광역시 수성구 신매동 595-2,35.833657,128.7051988,1939
대구광역시,대구광역시,두리공원,어린이공원,대구광역시 수성구 신매동 598,35.83190248,128.7037204,1711
대구광역시,대구광역시,삼각공원,어린이공원,대구광역시 수성구 매호동 1329,35.843632,128.707552,1703
대구광역시,대구광역시,나래공원,어린이공원,대구광역시 수성구 매호동 1333,35.84369031,128.700098,1583
대구광역시,대구광역시,누리공원,어린이공원,대구광역시 수성구 매호동 1330-2,35.84136103,128.7060404,5672
대구광역시,대구광역시,고산공원,어린이공원,대구광역시 수성구 시지동 137-5,35.844868,128.694859,2015
대구광역시,대구광역시,세각단공원,어린이공원,대구광역시 수성구 지산동 1265,35.82699061,128.6330244,1924
대구광역시,대구광역시,무학공원,어린이공원,대구광역시 수성구 지산동 1293,35.8249773,128.6395648,1526
대구광역시,대구광역시,지봉공원,어린이공원,대구광역시 수성구 지산동 1287,35.82328302,128.6398919,2049
대구광역시,대구광역시,수동공원,어린이공원,대구광역시 수성구 지산동 1280,35.82491506,128.6370054,1503
대구광역시,대구광역시,에덴공원,어린이공원,대구광역시 수성구 지산동 1272-1,35.82142302,128.63227,6984
대구광역시,대구광역시,청산공원,어린이공원,대구광역시 수성구 지산동 1247,35.82363097,128.6276183,1493
대구광역시,대구광역시,화성공원,어린이공원,대구광역시 수성구 지산동 1256,35.8254819,128.6291573,1529
대구광역시,대구광역시,달무리공원,어린이공원,대구광역시 수성구 시지동 487,35.84103285,128.6930633,1569
대구광역시,대구광역시,미진공원,어린이공원,대구광역시 수성구 시지동 498-1,35.837723,128.6966134,2956
대구광역시,대구광역시,전원공원,어린이공원,대구광역시 수성구 시지동 509-1,35.841312,128.6976032,2117.7
대구광역시,대구광역시,사월공원,어린이공원,대구광역시 수성구 사월동 646,35.83822269,128.7218373,2560
대구광역시,대구광역시,들안길꿈나무공원,어린이공원,대구광역시 수성구 두산동 31-7,35.838306,128.618639,2397
대구광역시,대구광역시,수성공원,어린이공원,대구광역시 수성구 수성동3가 216,35.8528826,128.6186534,1712
대구광역시,대구광역시,두건골공원,역사공원,대구광역시 수성구 만촌동 725-1,35.85826865,128.6517033,718
대구광역시,대구광역시,도담공원,어린이공원,대구광역시 수성구 달구벌대로 2436,35.85853118,128.6289946,1801
대구광역시,대구광역시,범어가로공원,어린이공원,대구광역시 수성구 달구벌대로 2436,35.85853118,128.6289946,2220
대구광역시,대구광역시,사월공원,소공원,대구광역시 수성구 욱수동 11-4,35.83248867,128.7127924,192
대구광역시,대구광역시,파동공원,소공원,대구광역시 수성구 파동 118-222,35.8199768,128.6175803,1206
대구광역시,대구광역시,용지공원,소공원,대구광역시 수성구 범물동 1283-2,35.82081973,128.6465576,1310
대구광역시,대구광역시,감천리공원,어린이공원,대구광역시 달서구 월성동 88,35.83004106,128.5283352,2342.3
대구광역시,대구광역시,강산공원,어린이공원,대구광역시 달서구 도원동 1443-1,35.80543908,128.5358911,2537.7
대구광역시,대구광역시,광수공원,어린이공원,대구광역시 달서구 월성동 364-3,35.82894498,128.5338024,2800.2
대구광역시,대구광역시,거인나라공원,어린이공원,대구광역시 달서구 죽전동 261-2,35.85229653,128.5349085,1652.9
대구광역시,대구광역시,계골산공원,어린이공원,대구광역시 달서구 신당동 1683,35.86066937,128.4995988,1500.8
대구광역시,대구광역시,곤충공원,어린이공원,대구광역시 달서구 감삼동 295-8,35.8453232,128.5424058,1665.6
대구광역시,대구광역시,공룡어린이공원,어린이공원,대구광역시 달서구 용산동 892-2,35.85346555,128.5338486,1770.5
대구광역시,대구광역시,구마공원,어린이공원,대구광역시 달서구 본리동 1212-1,35.83839511,128.5292253,1947.7
대구광역시,대구광역시,구암어린이공원,어린이공원,대구광역시 달서구 송현동 1918-2,35.82668111,128.5462775,1650.6
대구광역시,대구광역시,궁전공원,어린이공원,대구광역시 달서구 장기동 846,35.84277797,128.5343833,1826
대구광역시,대구광역시,길우공원,어린이공원,대구광역시 달서구 장기동 825-5,35.84275444,128.5279853,2571.8
대구광역시,대구광역시,꿈터공원,어린이공원,대구광역시 달서구 이곡동 1349-7,35.86013139,128.5132131,1500.1
대구광역시,대구광역시,나래공원,어린이공원,대구광역시 달서구 도원동 1428-1,35.80777965,128.5301225,2524.5
대구광역시,대구광역시,늘푸른공원,어린이공원,대구광역시 달서구 이곡동 1314-2,35.86040328,128.5046762,1500
대구광역시,대구광역시,능금어린이공원,어린이공원,대구광역시 달서구 두류동 1213,35.85950078,128.5709285,1640
대구광역시,대구광역시,달배공원,어린이공원,대구광역시 달서구 상인동 1404,35.81678158,128.5374229,1503
대구광역시,대구광역시,달서공원,어린이공원,대구광역시 달서구 두류동 636-3,35.8518362,128.5522069,1662.8
대구광역시,대구광역시,달서1공원,어린이공원,대구광역시 달서구 두류동 1168-55,35.85340991,128.5716664,2039.7
대구광역시,대구광역시,당산어린이공원,어린이공원,대구광역시 달서구 상인동 1569,35.81066019,128.5477227,1518
대구광역시,대구광역시,샘골어린이공원,어린이공원,대구광역시 달서구 대곡동 1095,35.80325293,128.5287039,4063.1
대구광역시,대구광역시,새터공원,어린이공원,대구광역시 달서구 대곡동 1119,35.79843011,128.5296582,2116
대구광역시,대구광역시,청구공원,어린이공원,대구광역시 수성구 만촌동 1006-2,35.863426,128.645941,660
대구광역시,대구광역시,호산공원,근린공원,대구광역시 달서구 호산동 357-60,35.84898659,128.4839363,24195.3
대구광역시,대구광역시,진남공원,소공원,대구광역시 달서구 대곡동 1049,35.80701878,128.5240282,2205.6
대구광역시,대구광역시,송정공원,소공원,대구광역시 달서구 대곡동 1111,35.79537922,128.5284122,1113.1
대구광역시,대구광역시,갈밭소공원,소공원,대구광역시 달서구 대곡동 1136,35.79986307,128.5341962,3848.3
대구광역시,대구광역시,도원어린이공원,소공원,대구광역시 달서구 도원동 1451,35.80628301,128.5461183,340
대구광역시,대구광역시,소공원,소공원,대구광역시 달서구 진천동 482-57,35.810994,128.524162,47
대구광역시,대구광역시,월곡근린공원,소공원,대구광역시 달서구 상인동 1530,35.81798192,128.544591,2712
대구광역시,대구광역시,세모공원,소공원,대구광역시 달서구 유천동 598,35.81472524,128.5166123,980
대구광역시,대구광역시,출판밸리소공원,소공원,대구광역시 달서구 월성동 1794-4,35.83652501,128.5242896,1749
대구광역시,대구광역시,월광수변공원,수변공원,대구광역시 달서구 도원동 898-1,35.7988027,128.5482878,39295
대구광역시,대구광역시,도원근린공원,수변공원,대구광역시 달서구 도원동 1454,35.8062601,128.5435924,93330
대구광역시,대구광역시,출판밸리수변공원,수변공원,대구광역시 달서구 장기동 842,35.84179251,128.5254492,6936
대구광역시,대구광역시,가람공원,어린이공원,대구광역시 달서구 도원동 1439-3,35.80665966,128.5408088,2061.8
대구광역시,대구광역시,갈뫼공원,어린이공원,대구광역시 달서구 신당동 1834-5,35.85276471,128.494303,1682.2
대구광역시,대구광역시,감삼공원,어린이공원,대구광역시 달서구 감삼동 165-2,35.84909064,128.539941,1639.3
대구광역시,대구광역시,삼각지공원,어린이공원,대구광역시 달서구 감삼동 123,35.84984363,128.5457296,1051.5
대구광역시,대구광역시,감삼소공원,어린이공원,대구광역시 달서구 감삼동 287-59,35.84441945,128.5421725,2436
대구광역시,대구광역시,감성테마공원,어린이공원,대구광역시 달서구 상인동 1461,35.81040639,128.5354373,1681
대구광역시,대구광역시,월천공원,근린공원,대구광역시 달서구 대천동 1022,35.82294406,128.5125818,13022.4
대구광역시,대구광역시,월촌공원,근린공원,대구광역시 달서구 상인동 1559,35.81277938,128.5489485,9744.9
대구광역시,대구광역시,이곡생수공원,근린공원,대구광역시 달서구 이곡동 1301-2,35.85443771,128.514682,14069.5
대구광역시,대구광역시,이곡장미공원,근린공원,대구광역시 달서구 이곡동 1306-6,35.85741285,128.5144608,15000.2
대구광역시,대구광역시,이곡정자공원,근린공원,대구광역시 달서구 이곡동 1304-6,35.85596982,128.5132242,16960.3
대구광역시,대구광역시,장기공원,근린공원,대구광역시 달서구 장기동 산13-1,35.84447419,128.5204355,472537
대구광역시,대구광역시,장동공원,근린공원,대구광역시 달서구 장동 산28,35.83708969,128.5128944,106315
대구광역시,대구광역시,조암구석기공원,근린공원,대구광역시 달서구 월성동 739,35.82912849,128.5260212,9977
대구광역시,대구광역시,학산공원,근린공원,대구광역시 달서구 월성동 산10-1,35.83203466,128.5388938,660000
대구광역시,대구광역시,한샘청동공원,근린공원,대구광역시 달서구 대천동 353-5,35.82024789,128.5178277,8870
대구광역시,대구광역시,호림공원,근린공원,대구광역시 달서구 호산동 714,35.84219401,128.4889018,12135.1
대구광역시,대구광역시,호림강나루공원,근린공원,대구광역시 달서구 대천동 900,35.83282587,128.487231,30476.1
대구광역시,대구광역시,호림강변공원,근린공원,대구광역시 달서구 대천동 900-2,35.83282587,128.487231,11044.2
대구광역시,대구광역시,대곡공원,근린공원,대구광역시 달서구 대곡동 410,35.80702352,128.5280624,10859
대구광역시,대구광역시,한실공원,근린공원,대구광역시 달서구 대곡동 1088,35.80291546,128.5315768,91198.5
대구광역시,대구광역시,도원근린공원,근린공원,대구광역시 달서구 도원동 1454,35.8062601,128.5435924,16031
대구광역시,대구광역시,마을마당공원,근린공원,대구광역시 달서구 월성동 611-2,35.82455397,128.5268909,7287
대구광역시,대구광역시,무지개공원,근린공원,대구광역시 달서구 본리동 1205,35.84084535,128.5292391,11420.4
대구광역시,대구광역시,배실공원,근린공원,대구광역시 달서구 이곡동 1165,35.86047099,128.5011242,29555.5
대구광역시,대구광역시,배실웨딩공원,근린공원,대구광역시 달서구 이곡동 산18-3,35.8626906,128.5048587,13905
대구광역시,대구광역시,불미골공원,근린공원,대구광역시 달서구 이곡동 1327,35.86066879,128.5091644,72119.3
대구광역시,대구광역시,상호림공원,근린공원,대구광역시 달서구 호림동 1-6,35.83872191,128.4796687,19077.1
