시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO
전라북도,도평균,202202,0,39,0.003,0.035,0.013,0.4
전라북도,임실,202201,25,0,0,0,0,0
전라북도,전주,202201,29,0,0,0,0,0
전라북도,군산,202201,25,0,0,0,0,0
전라북도,익산,202201,29,0,0,0,0,0
전라북도,남원,202201,25,0,0,0,0,0
전라북도,정읍,202201,27,0,0,0,0,0
전라북도,고창,202201,22,0,0,0,0,0
전라북도,부안,202201,31,0,0,0,0,0
전라북도,김제,202201,36,0,0,0,0,0
전라북도,완주,202201,28,0,0,0,0,0
전라북도,진안,202201,26,0,0,0,0,0
전라북도,무주,202201,21,0,0,0,0,0
전라북도,순창,202201,16,0,0,0,0,0
전라북도,장수,202201,24,0,0,0,0,0
전라북도,도평균,202201,27,0,0,0,0,0
전라북도,임실,202201,0,36,0.005,0.022,0.017,0.5
전라북도,전주,202201,0,43,0.003,0.019,0.024,0.5
전라북도,군산,202201,0,39,0.004,0.026,0.017,0.4
전라북도,익산,202201,0,43,0.004,0.022,0.015,0.5
전라북도,남원,202201,0,32,0.002,0.03,0.013,0.5
전라북도,정읍,202201,0,37,0.003,0.021,0.015,0.5
전라북도,고창,202201,0,33,0.004,0.03,0.011,0.4
전라북도,부안,202201,0,42,0.003,0.028,0.016,0.5
전라북도,김제,202201,0,42,0.002,0.022,0.021,0.5
전라북도,완주,202201,0,39,0.002,0.024,0.014,0.5
전라북도,진안,202201,0,34,0.002,0.021,0.015,0.4
전라북도,무주,202201,0,39,0.004,0.024,0.013,0.5
전라북도,순창,202201,0,36,0.002,0.024,0.013,0.3
전라북도,장수,202201,0,35,0.003,0.029,0.01,0.4
전라북도,도평균,202201,0,39,0.003,0.024,0.016,0.5
전라북도,임실,202212,25,0,0,0,0,0
전라북도,전주,202212,24,0,0,0,0,0
전라북도,군산,202212,24,0,0,0,0,0
전라북도,익산,202212,25,0,0,0,0,0
전라북도,남원,202212,21,0,0,0,0,0
전라북도,정읍,202212,21,0,0,0,0,0
전라북도,고창,202212,18,0,0,0,0,0
전라북도,부안,202212,24,0,0,0,0,0
전라북도,김제,202212,26,0,0,0,0,0
전라북도,완주,202212,21,0,0,0,0,0
전라북도,진안,202212,19,0,0,0,0,0
전라북도,무주,202212,19,0,0,0,0,0
전라북도,순창,202212,20,0,0,0,0,0
전라북도,장수,202212,23,0,0,0,0,0
전라북도,도평균,202212,23,0,0,0,0,0
전라북도,임실,202212,0,41,0.003,0.02,0.015,0.3
전라북도,전주,202212,0,39,0.002,0.019,0.02,0.4
전라북도,군산,202212,0,42,0.002,0.024,0.017,0.4
전라북도,익산,202212,0,41,0.002,0.018,0.014,0.3
전라북도,남원,202212,0,32,0.002,0.027,0.012,0.4
전라북도,정읍,202212,0,37,0.002,0.023,0.014,0.4
전라북도,고창,202212,0,33,0.002,0.028,0.007,0.2
전라북도,부안,202212,0,40,0.002,0.025,0.013,0.4
전라북도,김제,202212,0,40,0.002,0.023,0.017,0.5
전라북도,완주,202212,0,33,0.002,0.025,0.011,0.4
전라북도,진안,202212,0,30,0.002,0.023,0.012,0.3
전라북도,무주,202212,0,32,0.003,0.022,0.01,0.3
전라북도,순창,202212,0,35,0.002,0.019,0.012,0.2
전라북도,장수,202212,0,33,0.002,0.026,0.008,0.2
전라북도,도평균,202212,0,38,0.002,0.022,0.015,0.4
전라북도,임실,202211,28,0,0,0,0,0
전라북도,전주,202211,27,0,0,0,0,0
전라북도,군산,202211,29,0,0,0,0,0
전라북도,익산,202211,32*,0,0,0,0,0
전라북도,남원,202211,24,0,0,0,0,0
전라북도,정읍,202211,25,0,0,0,0,0
전라북도,고창,202211,23,0,0,0,0,0
전라북도,부안,202211,29,0,0,0,0,0
전라북도,김제,202211,33,0,0,0,0,0
전라북도,완주,202211,22,0,0,0,0,0
전라북도,진안,202211,19,0,0,0,0,0
전라북도,무주,202211,18,0,0,0,0,0
전라북도,순창,202211,25,0,0,0,0,0
전라북도,장수,202211,22,0,0,0,0,0
전라북도,도평균,202211,27,0,0,0,0,0
전라북도,임실,202211,0,44,0.002,0.023,0.013,0.3
전라북도,전주,202211,0,45,0.002,0.023,0.021,0.4
전라북도,군산,202211,0,48,0.003,0.029,0.016,0.4
전라북도,익산,202211,0,50*,0.002,0.023,0.013,0.3
전라북도,남원,202211,0,38,0.002,0.028,0.01,0.3
전라북도,정읍,202211,0,42,0.003,0.027,0.013,0.4
전라북도,고창,202211,0,36,0.002,0.032,0.006,0.2
전라북도,부안,202211,0,45,0.002,0.029,0.013,0.4
전라북도,김제,202211,0,48,0.002,0.026,0.017,0.4
전라북도,완주,202211,0,36,0.002,0.029,0.01,0.4
전라북도,진안,202211,0,32,0.002,0.026,0.011,0.3
전라북도,무주,202211,0,30,0.002,0.028,0.008,0.3
전라북도,순창,202211,0,37,0.002,0.02,0.011,0.2
전라북도,장수,202211,0,34,0.002,0.028,0.007,0.2
전라북도,도평균,202211,0,43,0.002,0.026,0.014,0.4
전라북도,임실,202210,17,0,0,0,0,0
전라북도,전주,202210,17,0,0,0,0,0
전라북도,군산,202210,19,0,0,0,0,0
전라북도,익산,202210,21,0,0,0,0,0
전라북도,남원,202210,15,0,0,0,0,0
전라북도,정읍,202210,17,0,0,0,0,0
전라북도,고창,202210,15,0,0,0,0,0
전라북도,부안,202210,19,0,0,0,0,0
전라북도,김제,202210,22,0,0,0,0,0
전라북도,완주,202210,14,0,0,0,0,0
전라북도,진안,202210,12,0,0,0,0,0
전라북도,무주,202210,10,0,0,0,0,0
전라북도,순창,202210,19,0,0,0,0,0
전라북도,장수,202210,15,0,0,0,0,0
전라북도,도평균,202210,18,0,0,0,0,0
전라북도,임실,202210,0,29,0.003,0.026,0.008,0.2
전라북도,전주,202210,0,28,0.002,0.028,0.014,0.3
전라북도,군산,202210,0,35,0.003,0.033,0.011,0.3
전라북도,익산,202210,0,38,0.002,0.027,0.009,0.3
전라북도,남원,202210,0,23,0.002,0.032,0.007,0.3
전라북도,정읍,202210,0,31,0.002,0.03,0.008,0.3
전라북도,고창,202210,0,26,0.002,0.033,0.005,0.3
전라북도,부안,202210,0,37,0.002,0.033,0.009,0.4
전라북도,김제,202210,0,38,0.002,0.03,0.013,0.4
전라북도,완주,202210,0,23,0.002,0.03,0.007,0.3
전라북도,진안,202210,0,21,0.002,0.027,0.006,0.3
전라북도,무주,202210,0,18,0.002,0.029,0.006,0.3
전라북도,순창,202210,0,27,0.003,0.024,0.008,0.2
전라북도,장수,202210,0,22,0.002,0.028,0.005,0.2
전라북도,도평균,202210,0,31,0.002,0.029,0.01,0.3
전라북도,임실,202109,6,0,0,0,0,0
전라북도,전주,202109,8,0,0,0,0,0
전라북도,군산,202109,10,0,0,0,0,0
전라북도,익산,202109,9*,0,0,0,0,0
전라북도,남원,202109,7,0,0,0,0,0
전라북도,정읍,202109,10,0,0,0,0,0
전라북도,고창,202109,9,0,0,0,0,0
전라북도,부안,202109,12,0,0,0,0,0
전라북도,김제,202109,12,0,0,0,0,0
전라북도,완주,202109,9,0,0,0,0,0
전라북도,진안,202109,9,0,0,0,0,0
전라북도,무주,202109,5,0,0,0,0,0
전라북도,순창,202109,7,0,0,0,0,0
전라북도,장수,202109,6,0,0,0,0,0
전라북도,도평균,202109,9,0,0,0,0,0
전라북도,임실,202109,0,16,0.003,0.03,0.006,0.3
전라북도,전주,202109,0,17,0.002,0.032,0.01,0.3
전라북도,군산,202109,0,21,0.003,0.034,0.008,0.3
전라북도,익산,202109,0,19*,0.002*,0.031*,0.007*,0.3
전라북도,남원,202109,0,16,0.002,0.031,0.006,0.3
전라북도,정읍,202109,0,18,0.002,0.029,0.007,0.3
전라북도,고창,202109,0,17,0.003,0.035,0.003**,0.3
전라북도,부안,202109,0,21,0.002,0.034,0.008,0.3
전라북도,김제,202109,0,19,0.002,0.033,0.011,0.3
전라북도,완주,202109,0,17,0.002,0.031,0.006,0.3
전라북도,진안,202109,0,21,0.002,0.029,0.005,0.2
전라북도,무주,202109,0,17,0.003,0.032,0.004,0.3
전라북도,순창,202109,0,18,0.005,0.027,0.004,0.3
전라북도,장수,202109,0,16,0.003,0.033,0.004,0.3
전라북도,도평균,202109,0,18,0.003,0.032,0.007,0.3
전라북도,임실,202108,8,0,0,0,0,0
전라북도,전주,202108,10,0,0,0,0,0
전라북도,군산,202108,12,0,0,0,0,0
전라북도,익산,202108,12,0,0,0,0,0
전라북도,남원,202108,10,0,0,0,0,0
전라북도,정읍,202108,13,0,0,0,0,0
전라북도,고창,202108,11,0,0,0,0,0
전라북도,부안,202108,14,0,0,0,0,0
전라북도,김제,202108,15,0,0,0,0,0
전라북도,완주,202108,10,0,0,0,0,0
전라북도,진안,202108,12,0,0,0,0,0
전라북도,무주,202108,8,0,0,0,0,0
전라북도,순창,202108,6,0,0,0,0,0
전라북도,장수,202108,8,0,0,0,0,0
전라북도,도평균,202108,11,0,0,0,0,0
전라북도,임실,202108,0,19,0.003,0.029,0.006,0.3
전라북도,전주,202108,0,19,0.002,0.033,0.009,0.3
전라북도,군산,202108,0,21,0.003,0.035,0.006,0.3
전라북도,익산,202108,0,21,0.002,0.034,0.007,0.3
전라북도,남원,202108,0,19,0.002,0.029,0.006,0.3
전라북도,정읍,202108,0,22,0.002,0.028,0.006,0.3
전라북도,고창,202108,0,19,0.003,0.035,0.002**,0.3
전라북도,부안,202108,0,22,0.002,0.033,0.008,0.3
전라북도,김제,202108,0,22,0.002,0.033,0.009,0.3
전라북도,완주,202108,0,17,0.002,0.029,0.006,0.3
전라북도,진안,202108,0,25,0.001,0.027,0.005,0.2
전라북도,무주,202108,0,21,0.002,0.029,0.003,0.3
전라북도,순창,202108,0,18,0.005,0.026,0.004,0.3
전라북도,장수,202108,0,18,0.003,0.031,0.004,0.3
전라북도,도평균,202108,0,20,0.002,0.032,0.007,0.3
전라북도,임실,202107,9,0,0,0,0,0
전라북도,전주,202107,10,0,0,0,0,0
전라북도,군산,202107,14,0,0,0,0,0
전라북도,익산,202107,11,0,0,0,0,0
전라북도,남원,202107,9,0,0,0,0,0
전라북도,정읍,202107,16,0,0,0,0,0
전라북도,고창,202107,12,0,0,0,0,0
전라북도,부안,202107,15,0,0,0,0,0
전라북도,김제,202107,15,0,0,0,0,0
전라북도,완주,202107,10,0,0,0,0,0
전라북도,진안,202107,11,0,0,0,0,0
전라북도,무주,202107,8,0,0,0,0,0
전라북도,순창,202107,7,0,0,0,0,0
전라북도,장수,202107,8,0,0,0,0,0
전라북도,도평균,202107,12,0,0,0,0,0
전라북도,임실,202107,0,18,0.003,0.027,0.006,0.3
전라북도,전주,202107,0,18,0.002,0.031,0.009,0.2
전라북도,군산,202107,0,24,0.003,0.035,0.006,0.3
전라북도,익산,202107,0,20,0.003,0.032,0.007,0.3
전라북도,남원,202107,0,17,0.002,0.027,0.007,0.3
전라북도,정읍,202107,0,22,0.002,0.028,0.006,0.3
전라북도,고창,202107,0,19,0.003,0.034,0.003*,0.2
전라북도,부안,202107,0,22,0.002,0.035,0.008,0.4
전라북도,김제,202107,0,21,0.002,0.034,0.009,0.3
전라북도,완주,202107,0,17,0.002,0.027,0.006,0.3
전라북도,진안,202107,0,23,0.002,0.023,0.005,0.2
전라북도,무주,202107,0,21,0.002,0.028,0.004,0.3
전라북도,순창,202107,0,19,0.004,0.026,0.004,0.2
전라북도,장수,202107,0,16,0.003*,0.03,0.004,0.3
전라북도,도평균,202107,0,20,0.002,0.031,0.006,0.3
전라북도,임실,202106,19,0,0,0,0,0
전라북도,전주,202106,23,0,0,0,0,0
전라북도,군산,202106,26,0,0,0,0,0
전라북도,익산,202106,23,0,0,0,0,0
전라북도,남원,202106,16,0,0,0,0,0
전라북도,정읍,202106,24,0,0,0,0,0
전라북도,고창,202106,20,0,0,0,0,0
전라북도,부안,202106,25,0,0,0,0,0
전라북도,김제,202106,26*,0,0,0,0,0
전라북도,완주,202106,22,0,0,0,0,0
전라북도,진안,202106,19,0,0,0,0,0
전라북도,무주,202106,14,0,0,0,0,0
전라북도,순창,202106,20,0,0,0,0,0
전라북도,장수,202106,15,0,0,0,0,0
전라북도,도평균,202106,22,0,0,0,0,0
전라북도,임실,202106,0,31,0.003,0.044,0.007,0.4
전라북도,전주,202106,0,38,0.002,0.047,0.01,0.3
전라북도,군산,202106,0,41,0.003,0.049,0.008,0.3
전라북도,익산,202106,0,37,0.003,0.049,0.007*,0.3
전라북도,남원,202106,0,28,0.002,0.047,0.008,0.3
전라북도,정읍,202106,0,36,0.003,0.045,0.007,0.4
전라북도,고창,202106,0,30,0.003,0.049,0.004,0.3
전라북도,부안,202106,0,31,0.002,0.054,0.009,0.5
전라북도,김제,202106,0,40,0.002,0.052,0.011,0.4
전라북도,완주,202106,0,36,0.002,0.044,0.007,0.3
전라북도,진안,202106,0,32,0.002,0.035,0.007,0.3
전라북도,무주,202106,0,30,0.002,0.043,0.004,0.4
전라북도,순창,202106,0,34,0.004,0.043,0.005,0.3
전라북도,장수,202106,0,29,0.004*,0.047,0.005,0.3
전라북도,도평균,202106,0,36,0.003,0.047,0.008,0.3
전라북도,임실,202105,19,0,0,0,0,0
전라북도,전주,202105,20,0,0,0,0,0
전라북도,군산,202105,23,0,0,0,0,0
전라북도,익산,202105,23,0,0,0,0,0
전라북도,남원,202105,18,0,0,0,0,0
전라북도,정읍,202105,19,0,0,0,0,0
전라북도,고창,202105,21,0,0,0,0,0
전라북도,부안,202105,24,0,0,0,0,0
전라북도,김제,202105,24,0,0,0,0,0
전라북도,완주,202105,21,0,0,0,0,0
전라북도,진안,202105,17,0,0,0,0,0
전라북도,무주,202105,14,0,0,0,0,0
전라북도,순창,202105,21,0,0,0,0,0
전라북도,장수,202105,16,0,0,0,0,0
전라북도,도평균,202105,21,0,0,0,0,0
전라북도,임실,202105,0,47,0.003,0.044,0.008,0.3
전라북도,전주,202105,0,57,0.002,0.046,0.011,0.3
전라북도,군산,202105,0,63,0.004,0.047,0.009,0.3
전라북도,익산,202105,0,59,0.003*,0.045*,0.008,0.3
전라북도,남원,202105,0,43,0.003,0.045,0.008,0.3
전라북도,정읍,202105,0,52,0.002,0.043,0.009,0.3
전라북도,고창,202105,0,55,0.003,0.048,0.005,0.3
전라북도,부안,202105,0,59,0.002,0.052,0.01,0.4
전라북도,김제,202105,0,64,0.002,0.048,0.011,0.4
전라북도,완주,202105,0,55,0.002,0.044,0.008,0.3
전라북도,진안,202105,0,46,0.002,0.035,0.006,0.3
전라북도,무주,202105,0,46,0.002,0.043,0.006,0.3
전라북도,순창,202105,0,53,0.004,0.042,0.005,0.3
전라북도,장수,202105,0,43,0.003,0.050**,0.006,0.3
전라북도,도평균,202105,0,56,0.003,0.046,0.008,0.3
전라북도,임실,202104,17,0,0,0,0,0
전라북도,전주,202104,19,0,0,0,0,0
전라북도,군산,202104,20,0,0,0,0,0
전라북도,익산,202104,21,0,0,0,0,0
전라북도,남원,202104,18,0,0,0,0,0
전라북도,정읍,202104,17*,0,0,0,0,0
전라북도,고창,202104,16,0,0,0,0,0
전라북도,부안,202104,22,0,0,0,0,0
전라북도,김제,202104,21,0,0,0,0,0
전라북도,완주,202104,18,0,0,0,0,0
전라북도,진안,202104,15,0,0,0,0,0
전라북도,무주,202104,13,0,0,0,0,0
전라북도,순창,202104,19,0,0,0,0,0
전라북도,장수,202104,14,0,0,0,0,0
전라북도,도평균,202104,19,0,0,0,0,0
전라북도,임실,202104,0,39,0.003,0.045,0.01,0.3
전라북도,전주,202104,0,47,0.002,0.044,0.015,0.3
전라북도,군산,202104,0,46,0.004,0.047,0.011,0.4
전라북도,익산,202104,0,44,0.003*,0.044*,0.009,0.3*
전라북도,남원,202104,0,36,0.002,0.045,0.01,0.4
전라북도,정읍,202104,0,38,0.003,0.042,0.012,0.4
전라북도,고창,202104,0,39,0.003,0.05,0.006,0.3
전라북도,부안,202104,0,42,0.002,0.051,0.012,0.4*
전라북도,김제,202104,0,47,0.002,0.047,0.014,0.4
전라북도,완주,202104,0,43,0.002,0.045,0.01,0.3
전라북도,진안,202104,0,37,0.002,0.039,0.008,0.3
전라북도,무주,202104,0,37,0.003,0.047,0.007,0.3
전라북도,순창,202104,0,46,0.004,0.045,0.008,0.3
전라북도,장수,202104,0,35,0.003,0.045,0.007,0.3
전라북도,도평균,202104,0,43,0.003,0.045,0.011,0.3
전라북도,임실,202103,26,0,0,0,0,0
전라북도,전주,202103,33,0,0,0,0,0
전라북도,군산,202103,33,0,0,0,0,0
전라북도,익산,202103,31,0,0,0,0,0
전라북도,남원,202103,31,0,0,0,0,0
전라북도,정읍,202103,27,0,0,0,0,0
전라북도,고창,202103,29,0,0,0,0,0
전라북도,부안,202103,34,0,0,0,0,0
전라북도,김제,202103,36,0,0,0,0,0
전라북도,완주,202103,30,0,0,0,0,0
전라북도,진안,202103,21,0,0,0,0,0
전라북도,무주,202103,21,0,0,0,0,0
전라북도,순창,202103,29,0,0,0,0,0
전라북도,장수,202103,21,0,0,0,0,0
전라북도,도평균,202103,30,0,0,0,0,0
전라북도,임실,202103,0,64,0.004,0.036,0.013,0.4
전라북도,전주,202103,0,80,0.002,0.034,0.017,0.4
전라북도,군산,202103,0,89,0.004,0.039,0.013,0.5
전라북도,익산,202103,0,75,0.003*,0.037**,0.011*,0.4*
전라북도,남원,202103,0,56,0.002,0.036,0.013,0.5
전라북도,정읍,202103,0,70,0.002,0.035,0.013,0.4
전라북도,고창,202103,0,75,0.003,0.043,0.008,0.3
전라북도,부안,202103,0,85,0.002,0.043,0.013,0.4
전라북도,김제,202103,0,88,0.002,0.038,0.017,0.5
전라북도,완주,202103,0,71,0.002,0.036,0.012,0.4
전라북도,진안,202103,0,58,0.002,0.033,0.011,0.4
전라북도,무주,202103,0,57,0.003,0.037,0.01,0.3
전라북도,순창,202103,0,73,0.004,0.04,0.01,0.4
전라북도,장수,202103,0,47,0.003,0.032,0.008,0.4
전라북도,도평균,202103,0,75,0.003,0.037,0.013,0.4
전라북도,임실,202102,23*,0,0,0,0,0
전라북도,전주,202102,29,0,0,0,0,0
전라북도,군산,202102,27,0,0,0,0,0
전라북도,익산,202102,28,0,0,0,0,0
전라북도,남원,202102,29,0,0,0,0,0
전라북도,정읍,202102,26,0,0,0,0,0
전라북도,고창,202102,24,0,0,0,0,0
전라북도,부안,202102,28,0,0,0,0,0
전라북도,김제,202102,31,0,0,0,0,0
전라북도,완주,202102,25,0,0,0,0,0
전라북도,진안,202102,20,0,0,0,0,0
전라북도,무주,202102,22,0,0,0,0,0
전라북도,순창,202102,25,0,0,0,0,0
전라북도,장수,202102,18,0,0,0,0,0
전라북도,도평균,202102,26,0,0,0,0,0
전라북도,임실,202102,0,37*,0.004,0.029,0.016,0.4
전라북도,전주,202102,0,47,0.002,0.028,0.019,0.5
전라북도,군산,202102,0,46,0.004,0.035,0.012,0.4
전라북도,익산,202102,0,43,0.003,0.031*,0.011,0.4
전라북도,남원,202102,0,36,0.002,0.029,0.016,0.5
전라북도,정읍,202102,0,41,0.002*,0.030*,0.014*,0.4*
전라북도,고창,202102,0,37,0.003,0.037,0.009,0.4
전라북도,부안,202102,0,44,0.002,0.037,0.014,0.4
전라북도,김제,202102,0,46,0.002,0.034,0.015,0.5
전라북도,완주,202102,0,43,0.002,0.033,0.012,0.4
전라북도,진안,202102,0,36,0.002,0.029,0.012,0.4
전라북도,무주,202102,0,34,0.004,0.036,0.01,0.4
전라북도,순창,202102,0,44,0.005,0.032,0.012,0.4
전라북도,장수,202102,0,33,0.004,0.03,0.008,0.4
전라북도,도평균,202102,0,42,0.003,0.032,0.013,0.4
전라북도,임실,202101,22,0,0,0,0,0
전라북도,전주,202101,22,0,0,0,0,0
전라북도,군산,202101,22,0,0,0,0,0
전라북도,익산,202101,26,0,0,0,0,0
전라북도,남원,202101,24,0,0,0,0,0
전라북도,정읍,202101,21,0,0,0,0,0
전라북도,고창,202101,19,0,0,0,0,0
전라북도,부안,202101,24,0,0,0,0,0
전라북도,김제,202101,28,0,0,0,0,0
전라북도,완주,202101,20,0,0,0,0,0
전라북도,진안,202101,17,0,0,0,0,0
전라북도,무주,202101,19,0,0,0,0,0
전라북도,순창,202101,21,0,0,0,0,0
전라북도,장수,202101,17,0,0,0,0,0
전라북도,도평균,202101,22,0,0,0,0,0
전라북도,임실,202101,0,36,0.003,0.021,0.018,0.5
전라북도,전주,202101,0,42,0.003,0.021,0.022,0.5
전라북도,군산,202101,0,42,0.004,0.026,0.014,0.5
전라북도,익산,202101,0,42,0.003,0.022,0.015,0.4
전라북도,남원,202101,0,35,0.002,0.022,0.018,0.5
전라북도,정읍,202101,0,37,0.002,0.023,0.018,0.5
전라북도,고창,202101,0,33,0.003,0.03,0.01,0.3
전라북도,부안,202101,0,45*,0.002,0.027,0.018,0.4
전라북도,김제,202101,0,45,0.002,0.023,0.021,0.5
전라북도,완주,202101,0,40,0.002,0.027,0.013,0.4
전라북도,진안,202101,0,34,0.002,0.022,0.013,0.4
전라북도,무주,202101,0,35,0.005,0.024,0.012,0.4
전라북도,순창,202101,0,41,0.004,0.024,0.014,0.4
전라북도,장수,202101,0,34,0.003,0.025,0.009,0.4
전라북도,도평균,202101,0,40,0.003,0.024,0.016,0.4
전라북도,임실,202112,21,0,0,0,0,0
전라북도,전주,202112,24,0,0,0,0,0
전라북도,군산,202112,22,0,0,0,0,0
전라북도,익산,202112,24,0,0,0,0,0
전라북도,남원,202112,21*,0,0,0,0,0
전라북도,정읍,202112,21,0,0,0,0,0
전라북도,고창,202112,19,0,0,0,0,0
전라북도,부안,202112,29,0,0,0,0,0
전라북도,김제,202112,31,0,0,0,0,0
전라북도,완주,202112,24,0,0,0,0,0
전라북도,진안,202112,18,0,0,0,0,0
전라북도,무주,202112,15,0,0,0,0,0
전라북도,순창,202112,15,0,0,0,0,0
전라북도,장수,202112,18,0,0,0,0,0
전라북도,도평균,202112,23,0,0,0,0,0
전라북도,임실,202112,0,35,0.004,0.022,0.014,0.4
전라북도,전주,202112,0,41,0.002,0.02,0.021,0.5
전라북도,군산,202112,0,40,0.003,0.024,0.015,0.4
전라북도,익산,202112,0,41,0.003,0.021,0.015,0.5
전라북도,남원,202112,0,32*,0.002,0.028,0.012,0.4
전라북도,정읍,202112,0,33,0.002,0.021,0.014,0.4
전라북도,고창,202112,0,33,0.003,0.03,0.009,0.3
전라북도,부안,202112,0,41,0.002,0.027,0.016,0.4
전라북도,김제,202112,0,41,0.002,0.023,0.02,0.5
전라북도,완주,202112,0,38,0.002,0.025,0.011,0.4
전라북도,진안,202112,0,31,0.002,0.021,0.013,0.4
전라북도,무주,202112,0,33,0.003,0.025,0.011,0.4
전라북도,순창,202112,0,36,0.003,0.02,0.013,0.3
전라북도,장수,202112,0,31,0.003,0.03,0.008,0.3
전라북도,도평균,202112,0,38,0.003,0.023,0.015,0.4
전라북도,임실,202111,17,0,0,0,0,0
전라북도,전주,202111,24,0,0,0,0,0
전라북도,군산,202111,23,0,0,0,0,0
전라북도,익산,202111,24,0,0,0,0,0
전라북도,남원,202111,19,0,0,0,0,0
전라북도,정읍,202111,20,0,0,0,0,0
전라북도,고창,202111,19,0,0,0,0,0
전라북도,부안,202111,29,0,0,0,0,0
전라북도,김제,202111,31,0,0,0,0,0
전라북도,완주,202111,22,0,0,0,0,0
전라북도,진안,202111,17,0,0,0,0,0
전라북도,무주,202111,13,0,0,0,0,0
전라북도,순창,202111,17,0,0,0,0,0
전라북도,장수,202111,17,0,0,0,0,0
전라북도,도평균,202111,22,0,0,0,0,0
전라북도,임실,202111,0,33,0.003,0.024,0.013,0.4
전라북도,전주,202111,0,43,0.002,0.025,0.02,0.4
전라북도,군산,202111,0,44,0.003*,0.029,0.015*,0.4
전라북도,익산,202111,0,44,0.003,0.025,0.013,0.4
전라북도,남원,202111,0,32,0.002*,0.026*,0.012*,0.4*
전라북도,정읍,202111,0,35,0.003,0.026,0.013,0.4
전라북도,고창,202111,0,35,0.003,0.034,0.007,0.3
전라북도,부안,202111,0,45,0.002,0.032,0.015,0.4
전라북도,김제,202111,0,45,0.002,0.027,0.02,0.4
전라북도,완주,202111,0,37,0.002,0.027,0.01,0.4
전라북도,진안,202111,0,34,0.002,0.024,0.012,0.3
전라북도,무주,202111,0,29,0.003,0.028,0.009,0.4
전라북도,순창,202111,0,36,0.003,0.02,0.012,0.3
전라북도,장수,202111,0,31,0.003,0.031,0.008,0.3
전라북도,도평균,202111,0,40,0.003,0.027,0.014,0.4
전라북도,임실,202110,12,0,0,0,0,0
전라북도,전주,202110,17,0,0,0,0,0
전라북도,군산,202110,17,0,0,0,0,0
전라북도,익산,202110,18,0,0,0,0,0
전라북도,남원,202110,13,0,0,0,0,0
전라북도,정읍,202110,16,0,0,0,0,0
전라북도,고창,202110,13,0,0,0,0,0
전라북도,부안,202110,21,0,0,0,0,0
전라북도,김제,202110,24,0,0,0,0,0
전라북도,완주,202110,16,0,0,0,0,0
전라북도,진안,202110,13,0,0,0,0,0
전라북도,무주,202110,9,0,0,0,0,0
전라북도,순창,202110,12,0,0,0,0,0
전라북도,장수,202110,12,0,0,0,0,0
전라북도,도평균,202110,16,0,0,0,0,0
전라북도,임실,202110,0,24,0.003,0.027,0.01,0.4
전라북도,전주,202110,0,32,0.002,0.027,0.015,0.3
전라북도,군산,202110,0,34,0.003*,0.033,0.011*,0.3
전라북도,익산,202110,0,36,0.002,0.028,0.012,0.4
전라북도,남원,202110,0,25,0.002,0.028,0.009,0.3
전라북도,정읍,202110,0,29,0.002,0.026,0.01,0.3
전라북도,고창,202110,0,26,0.003,0.035,0.005*,0.3
전라북도,부안,202110,0,38,0.002,0.032,0.012,0.4
전라북도,김제,202110,0,37,0.002,0.03,0.016,0.4
전라북도,완주,202110,0,28,0.002,0.029,0.008,0.3
전라북도,진안,202110,0,27,0.002,0.026,0.007,0.3
전라북도,무주,202110,0,21,0.002,0.028,0.006,0.4
전라북도,순창,202110,0,26,0.003,0.024,0.007,0.3
전라북도,장수,202110,0,23,0.003,0.03,0.006,0.3
전라북도,도평균,202110,0,31,0.002,0.029,0.011,0.3
전라북도,임실,202009,14*,0,0,0,0,0
전라북도,전주,202009,12,0,0,0,0,0
전라북도,군산,202009,16,0,0,0,0,0
전라북도,익산,202009,16,0,0,0,0,0
전라북도,남원,202009,13,0,0,0,0,0
전라북도,정읍,202009,15,0,0,0,0,0
전라북도,고창,202009,15*,0,0,0,0,0
전라북도,부안,202009,15,0,0,0,0,0
전라북도,김제,202009,17,0,0,0,0,0
전라북도,완주,202009,13,0,0,0,0,0
전라북도,진안,202009,8,0,0,0,0,0
전라북도,무주,202009,11,0,0,0,0,0
전라북도,순창,202009,11,0,0,0,0,0
전라북도,장수,202009,14,0,0,0,0,0
전라북도,도평균,202009,14,0,0,0,0,0
전라북도,임실,202009,0,20*,0.004*,0.029*,0.004*,0.3*
전라북도,전주,202009,0,20,0.003,0.032,0.009,0.4
전라북도,군산,202009,0,26,0.003,0.04,0.008,0.4
전라북도,익산,202009,0,23,0.002,0.036,0.008,0.3
전라북도,남원,202009,0,20,0.002,0.031,0.008,0.3
전라북도,정읍,202009,0,26,0.002,0.028,0.011*,0.3
전라북도,고창,202009,0,19*,0.003*,0.038,0.005,0.2
전라북도,부안,202009,0,27,0.002,0.038,0.011,0.4
전라북도,김제,202009,0,28,0.002,0.035,0.011,0.5
전라북도,완주,202009,0,23,0.002,0.033,0.007,0.3
전라북도,진안,202009,0,21,0.002,0.027,0.005,0.2
전라북도,무주,202009,0,15,0.003,0.033,0.004,0.3
전라북도,순창,202009,0,20,0.002*,0.032,0.006,0.3
전라북도,장수,202009,0,19,0.003,0.031,0.005,0.3
전라북도,도평균,202009,0,23,0.003,0.034,0.008,0.3
전라북도,임실,202008,15,0,0,0,0,0
