시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO
대구광역시,대구광역시,201905,23,46,0.003,0.048,0.016,0.4
대구광역시,대구광역시,201904,19,40,0.003,0.036,0.017,0.4
대구광역시,대구광역시,201903,33,54,0.003,0.036,0.021,0.5
대구광역시,대구광역시,201902,33,54,0.003,0.024,0.026,0.6
대구광역시,대구광역시,201901,33,57,0.004,0.017,0.029,0.7
대구광역시,대구광역시,201912,29,42,0.004,0.014,0.03,0.7
대구광역시,대구광역시,201911,21,41,0.003,0.017,0.026,0.5
대구광역시,대구광역시,201910,14,27,0.002,0.022,0.017,0.4
대구광역시,대구광역시,201809,12,24,0.002,0.025,0.014,0.3
대구광역시,대구광역시,201808,12,22,0.002,0.026,0.01,0.3
대구광역시,대구광역시,201807,18,27,0.002,0.03,0.01,0.3
대구광역시,대구광역시,201806,22,36,0.002,0.043,0.013,0.3
대구광역시,대구광역시,201805,21,40,0.002,0.041,0.013,0.3
대구광역시,대구광역시,201804,24,56,0.003,0.038,0.017,0.4
대구광역시,대구광역시,201803,26,43,0.003,0.03,0.022,0.4
대구광역시,대구광역시,201802,28,48,0.004,0.023,0.025,0.5
대구광역시,대구광역시,201801,30,47,0.004,0.017,0.027,0.6
대구광역시,대구광역시,201812,26,47,0.004,0.013,0.029,0.6
대구광역시,대구광역시,201811,31,57,0.003,0.012,0.033,0.6
대구광역시,대구광역시,201810,17,32,0.002,0.02,0.021,0.4
대구광역시,대구광역시,201709,21*,36*,0.002*,0.029*,0.017*,0.4*
대구광역시,대구광역시,201708,12,24,0.002,0.028,0.012,0.3
대구광역시,대구광역시,201707,19,34,0.002,0.031,0.013,0.3
대구광역시,대구광역시,201706,21,38,0.003,0.047,0.014,0.4
대구광역시,대구광역시,201705,23,53,0.003,0.044,0.018,0.4
대구광역시,대구광역시,201704,21,50,0.003,0.04,0.019,0.4
대구광역시,대구광역시,201703,28,48,0.004,0.024,0.024,0.5
대구광역시,대구광역시,201702,24,41,0.004,0.024,0.025,0.5
대구광역시,대구광역시,201701,29,49,0.005,0.028,0.028,0.6
대구광역시,대구광역시,201712,29,46,0.004,0.015,0.028,0.6
대구광역시,대구광역시,201711,29,52,0.004,0.016,0.028,0.5
대구광역시,대구광역시,201710,17*,32*,0.002*,0.020*,0.018*,0.4*
대구광역시,대구광역시,201609,20,33,0.003,0.025,0.016,0.3
대구광역시,대구광역시,201608,17,28,0.003,0.033,0.012,0.3
대구광역시,대구광역시,201607,19,29,0.003,0.028,0.012,0.3
대구광역시,대구광역시,201606,24,39,0.003,0.037,0.014,0.3
대구광역시,대구광역시,201605,26,48,0.004,0.042,0.017,0.3
대구광역시,대구광역시,201604,25,60,0.004,0.035,0.02,0.4
대구광역시,대구광역시,201603,29,52,0.004,0.028,0.023,0.4
대구광역시,대구광역시,201602,25,45,0.004,0.022,0.023,0.5
대구광역시,대구광역시,201601,30,49,0.004,0.015,0.027,0.6
대구광역시,대구광역시,201612,28,47,0.004,0.012,0.028,0.6
대구광역시,대구광역시,201611,31,52*,0.004*,0.013*,0.029*,0.5*
대구광역시,대구광역시,201610,20,35,0.003,0.018,0.019,0.4
대구광역시,대구광역시,201509,15,30,0.002,0.025,0.017,0.3
대구광역시,대구광역시,201508,22*,37,0.003,0.031,0.016,0.3
대구광역시,대구광역시,201507,20,34,0.003,0.03,0.014,0.3
대구광역시,대구광역시,201506,28,47,0.003,0.042,0.016,0.4
대구광역시,대구광역시,201505,25,48,0.003,0.044,0.018,0.4
대구광역시,대구광역시,201504,22,42,0.003,0.034,0.019,0.4
대구광역시,대구광역시,201503,29,61,0.004,0.027,0.027,0.5
대구광역시,대구광역시,201502,33,66,0.005,0.019,0.026,0.5
대구광역시,대구광역시,201501,33,54,0.005,0.013,0.031,0.5
대전광역시,대전광역시,202402,18,29,0.0025,0.0256,0.0179,0.41
대전광역시,대전광역시,202401,21,34,0.0028,0.0195,0.0218,0.48
대전광역시,대전광역시,202309,11,19,0.0024,0.0293,0.0115,0.33
대전광역시,대전광역시,202308,13,21,0.0025,0.0319,0.0097,0.34
대전광역시,대전광역시,202307,13,21,0.0024,0.0299,0.0103,0.3
대전광역시,대전광역시,202306,15,25,0.0026,0.0476,0.0103,0.3
대전광역시,대전광역시,202305,16,34,0.0024,0.0405,0.0131,0.32
대전광역시,대전광역시,202304,22,68,0.0025,0.0395,0.0137,0.36
대전광역시,대전광역시,202303,28,64,0.003,0.0365,0.0211,0.41
대전광역시,대전광역시,202302,30,46,0.003,0.0235,0.0242,0.47
대전광역시,대전광역시,202301,23,44,0.0028,0.0172,0.0243,0.47
대전광역시,대전광역시,202312,21,34,0.0029,0.0199,0.0234,0.48
대전광역시,대전광역시,202311,15,27,0.0026,0.024,0.0187,0.36
대전광역시,대전광역시,202310,14,26,0.0025,0.0271,0.0162,0.34
대전광역시,대전광역시,202209,10,19,0.003,0.028,0.012,0.3
대전광역시,대전광역시,202208,8,15,0.002,0.027,0.01,0.3
대전광역시,대전광역시,202207,12,20,0.003,0.035,0.01,0.4
대전광역시,대전광역시,202206,10,21,0.003,0.041,0.01,0.4
대전광역시,대전광역시,202205,15,31,0.004,0.05,0.013,0.4
대전광역시,대전광역시,202204,18,39,0.003,0.042,0.016,0.4
대전광역시,대전광역시,202203,24,44,0.004,0.032,0.021,0.5
대전광역시,대전광역시,202202,24,40,0.004,0.03,0.022,0.5
대전광역시,대전광역시,202201,25,45,0.004,0.019,0.027,0.6
대전광역시,대전광역시,202212,21,35,0.003,0.015,0.025,0.5
대전광역시,대전광역시,202211,24,39,0.003,0.018,0.025,0.5
대전광역시,대전광역시,202210,14,24,0.002,0.023,0.017,0.4
대전광역시,대전광역시,202109,8,15,0.003,0.033,0.011,0.4
대전광역시,대전광역시,202108,11*,18*,0.003,0.033,0.011,0.4
대전광역시,대전광역시,202107,9,16,0.003,0.031,0.009,0.4
대전광역시,대전광역시,202106,18,31,0.003,0.043,0.012,0.4
대전광역시,대전광역시,202105,18,56,0.003,0.04,0.012,0.4
대전광역시,대전광역시,202104,15,41,0.003,0.04,0.015,0.4
대전광역시,대전광역시,202103,23,63,0.003,0.029,0.021,0.5
대전광역시,대전광역시,202102,21,42,0.003,0.027,0.02,0.6
대전광역시,대전광역시,202101,18,39,0.003,0.016,0.025,0.6
대전광역시,대전광역시,202112,21,40,0.004,0.018,0.025,0.6
대전광역시,대전광역시,202111,19,38,0.004,0.021,0.024,0.5
대전광역시,대전광역시,202110,15,27,0.003,0.024,0.018,0.4
대전광역시,대전광역시,202009,12,21,0.002,0.032,0.012,0.4
대전광역시,대전광역시,202008,10,20,0.002,0.022,0.01,0.3
대전광역시,대전광역시,202007,9,16,0.002,0.03,0.01,0.3
대전광역시,대전광역시,202006,19,34,0.002,0.048,0.012,0.4
대전광역시,대전광역시,202005,16,32,0.002,0.037,0.011,0.3
대전광역시,대전광역시,202004,17,41,0.002,0.038,0.014,0.3
대전광역시,대전광역시,202003,20,40,0.002,0.029,0.018,0.4
대전광역시,대전광역시,202002,23,38,0.003,0.019,0.023,0.5
대전광역시,대전광역시,202001,25,41,0.003,0.015,0.026,0.5
대전광역시,대전광역시,202012,20,38,0.003,0.015,0.027,0.5
대전광역시,대전광역시,202011,20,37,0.002,0.017,0.024,0.5
대전광역시,대전광역시,202010,18,33,0.002,0.025,0.021,0.4
대전광역시,대전광역시,201909,12,22,0.002,0.025,0.013,0.3
대전광역시,대전광역시,201908,15,25,0.002,0.029,0.011,0.3
대전광역시,대전광역시,201907,14,23,0.002,0.028,0.011,0.3
대전광역시,대전광역시,201906,18,30,0.002,0.038,0.013,0.3
대전광역시,대전광역시,201905,22,46,0.003,0.045,0.017,0.4
대전광역시,대전광역시,201904,16,40,0.002,0.03,0.018,0.3
대전광역시,대전광역시,201903,39,68,0.003,0.028,0.023,0.5
대전광역시,대전광역시,201902,36,62,0.003,0.016,0.027,0.6
대전광역시,대전광역시,201901,34,66,0.004,0.013,0.029,0.6
대전광역시,대전광역시,201912,25,40,0.003,0.013,0.028,0.6
대전광역시,대전광역시,201911,21,43,0.003,0.016,0.025,0.5
대전광역시,대전광역시,201910,15,29,0.002,0.02,0.018,0.3
대전광역시,대전광역시,201809,11,22,0.002,0.027,0.012,0.4
대전광역시,대전광역시,201808,11,22,0.002,0.031,0.011,0.3
대전광역시,대전광역시,201807,14,26,0.002,0.028,0.011,0.3
대전광역시,대전광역시,201806,19,38,0.002,0.046,0.014,0.4
대전광역시,대전광역시,201805,19,47,0.002,0.045,0.014,0.3
대전광역시,대전광역시,201804,23,60,0.002,0.039,0.017,0.4
대전광역시,대전광역시,201803,27,52,0.002,0.032,0.022,0.4
대전광역시,대전광역시,201802,28,56,0.004,0.023,0.028,0.5
대전광역시,대전광역시,201801,30,56,0.003,0.016,0.026,0.6
대전광역시,대전광역시,201812,27,51,0.003,0.011,0.028,0.6
대전광역시,대전광역시,201811,34,63,0.003,0.011,0.03,0.6
대전광역시,대전광역시,201810,17,31,0.002,0.018,0.02,0.4
대전광역시,대전광역시,201709,18,37,0.002,0.03,0.016,0.4
대전광역시,대전광역시,201708,11,24,0.002,0.025,0.012,0.4
대전광역시,대전광역시,201707,17,32,0.002,0.03,0.011,0.3
대전광역시,대전광역시,201706,21,43,0.002,0.05,0.014,0.4
대전광역시,대전광역시,201705,21,63,0.003,0.047,0.015,0.3
대전광역시,대전광역시,201704,22,58,0.003,0.043,0.016,0.4
대전광역시,대전광역시,201703,29,54,0.004,0.021,0.021,0.5
대전광역시,대전광역시,201702,24,46,0.004,0.023,0.023,0.5
대전광역시,대전광역시,201701,26,51,0.004,0.024,0.024,0.6
대전광역시,대전광역시,201712,25,49,0.003,0.015,0.024,0.6
대전광역시,대전광역시,201711,24,51,0.003,0.017,0.023,0.5
대전광역시,대전광역시,201710,15,36,0.002,0.021,0.018,0.4
대전광역시,대전광역시,201609,17,32,0.002,0.03,0.016,0.5
대전광역시,대전광역시,201608,15,29,0.003,0.039,0.015,0.4
대전광역시,대전광역시,201607,13,27,0.002,0.032,0.013,0.4
대전광역시,대전광역시,201606,22,38,0.002,0.047,0.014,0.4
대전광역시,대전광역시,201605,25,49,0.003,0.048,0.017,0.4
대전광역시,대전광역시,201604,25,64,0.003,0.038,0.021,0.4
대전광역시,대전광역시,201603,30,59,0.004,0.025,0.019,0.5
대전광역시,대전광역시,201602,26,46,0.004,0.02,0.019,0.5
대전광역시,대전광역시,201601,31,48,0.005,0.014,0.021,0.6
대전광역시,대전광역시,201612,25,47,0.004,0.012,0.027,0.6
대전광역시,대전광역시,201611,25,51,0.004,0.012,0.028,0.6
대전광역시,대전광역시,201610,16,36,0.002,0.02,0.019,0.5
대전광역시,대전광역시,201509,18,27,0.002,0.026,0.017,0.4
대전광역시,대전광역시,201508,20,32*,0.002,0.03,0.012,0.4
대전광역시,대전광역시,201507,19,31*,0.002,0.031,0.011,0.3
대전광역시,대전광역시,201506,27,40,0.003,0.041,0.014,0.4
대전광역시,대전광역시,201505,29,49,0.004,0.04,0.017,0.4
대전광역시,대전광역시,201504,23,40,0.003,0.029,0.017,0.4
대전광역시,대전광역시,201503,37,68,0.005,0.027,0.021,0.5
대전광역시,대전광역시,201502,36,68,0.005,0.021,0.02,0.6
대전광역시,대전광역시,201501,34,52,0.006,0.011,0.024,0.7
부산광역시,부산광역시,202402,15,22,0.0027,0.0314,0.0139,0.34
부산광역시,부산광역시,202401,19,27,0.003,0.0245,0.0182,0.38
부산광역시,부산광역시,202309,9,16,0.0024,0.0303,0.0105,0.3
부산광역시,부산광역시,202308,10,17,0.0024,0.0304,0.0092,0.27
부산광역시,부산광역시,202307,12,19,0.0024,0.0264,0.0118,0.28
부산광역시,부산광역시,202306,14,23,0.0027,0.0417,0.0124,0.32
부산광역시,부산광역시,202305,17,32,0.0027,0.0423,0.0128,0.3
부산광역시,부산광역시,202304,19,61,0.0026,0.0436,0.0118,0.3
부산광역시,부산광역시,202303,23,56,0.0028,0.0387,0.0168,0.35
부산광역시,부산광역시,202302,22,34,0.003,0.028,0.0187,0.37
부산광역시,부산광역시,202301,21,37,0.0028,0.0236,0.0177,0.36
부산광역시,부산광역시,202312,20,31,0.0028,0.0253,0.0179,0.38
부산광역시,부산광역시,202311,15,25,0.0027,0.0278,0.0162,0.33
부산광역시,부산광역시,202310,13,24,0.0025,0.034,0.0147,0.33
부산광역시,부산광역시,202209,10,20,0.003,0.034,0.01,0.3
부산광역시,부산광역시,202208,10,19,0.003,0.03,0.011,0.3
부산광역시,부산광역시,202207,12,20,0.003,0.031,0.012,0.3
부산광역시,부산광역시,202206,10,19,0.003,0.034,0.01,0.3
부산광역시,부산광역시,202205,17,31,0.003,0.05,0.015,0.3
부산광역시,부산광역시,202204,16,32,0.003,0.041,0.016,0.3
부산광역시,부산광역시,202203,21,38,0.003,0.037,0.018,0.4
부산광역시,부산광역시,202202,19,30,0.003,0.035,0.016,0.4
부산광역시,부산광역시,202201,21,31,0.003,0.024,0.021,0.4
부산광역시,부산광역시,202212,18,30,0.003,0.022,0.017,0.3
부산광역시,부산광역시,202211,19,33,0.003,0.027,0.019,0.3
부산광역시,부산광역시,202210,11,21,0.003,0.032,0.013,0.3
부산광역시,부산광역시,202109,8,17,0.003,0.036,0.01,0.3
부산광역시,부산광역시,202108,10,19,0.003,0.034,0.011,0.3
부산광역시,부산광역시,202107,9,18,0.003,0.028,0.01,0.2
부산광역시,부산광역시,202106,15,26,0.003,0.041,0.014,0.3
부산광역시,부산광역시,202105,16,36,0.002,0.041,0.014,0.3
부산광역시,부산광역시,202104,15,37,0.003,0.043,0.015,0.3
부산광역시,부산광역시,202103,21,60,0.003,0.036,0.017,0.4
부산광역시,부산광역시,202102,21,37,0.004,0.031,0.018,0.4
부산광역시,부산광역시,202101,19,36,0.003,0.025,0.019,0.4
부산광역시,부산광역시,202112,19,31,0.003,0.021,0.021,0.4
부산광역시,부산광역시,202111,18,34,0.003,0.027,0.021,0.4
부산광역시,부산광역시,202110,12,23,0.003,0.031,0.015,0.3
부산광역시,부산광역시,202009,13,24,0.003,0.035,0.012,0.4
부산광역시,부산광역시,202008,19,31,0.004,0.026,0.011,0.3
부산광역시,부산광역시,202007,10,18,0.003,0.028,0.014,0.3
부산광역시,부산광역시,202006,15,27,0.004,0.04,0.015,0.4
부산광역시,부산광역시,202005,17,32,0.004,0.041,0.014,0.4
부산광역시,부산광역시,202004,17,36,0.003,0.044,0.014,0.4
부산광역시,부산광역시,202003,16,33,0.003,0.034,0.016,0.4
부산광역시,부산광역시,202002,22,34,0.004,0.027,0.02,0.4
부산광역시,부산광역시,202001,21,32,0.004,0.023,0.021,0.4
부산광역시,부산광역시,202012,21,33,0.003,0.022,0.02,0.4
부산광역시,부산광역시,202011,17,31,0.004,0.023,0.02,0.4
부산광역시,부산광역시,202010,15,30,0.003,0.033,0.017,0.4
부산광역시,부산광역시,201909,13,24,0.004,0.028,0.015,0.3
부산광역시,부산광역시,201908,19,30,0.005,0.03,0.014,0.4
부산광역시,부산광역시,201907,18,26,0.005,0.028,0.015,0.3
부산광역시,부산광역시,201906,21,32,0.006,0.038,0.016,0.4
부산광역시,부산광역시,201905,25,47,0.006,0.048,0.021,0.4
부산광역시,부산광역시,201904,20,40,0.005,0.037,0.019,0.4
부산광역시,부산광역시,201903,30,51,0.004,0.039,0.02,0.4
부산광역시,부산광역시,201902,28,48,0.004,0.029,0.022,0.4
부산광역시,부산광역시,201901,29,48,0.005,0.023,0.024,0.4
부산광역시,부산광역시,201912,23,35,0.004,0.018,0.026,0.5
부산광역시,부산광역시,201911,17,35,0.004,0.023,0.023,0.4
부산광역시,부산광역시,201910,13,27,0.004,0.029,0.017,0.3
부산광역시,부산광역시,201809,14,26,0.004,0.031,0.014,0.3
부산광역시,부산광역시,201808,14,28,0.005,0.025,0.012,0.3
부산광역시,부산광역시,201807,23,37,0.007,0.026,0.016,0.3
부산광역시,부산광역시,201806,25,41,0.006,0.038,0.019,0.3
부산광역시,부산광역시,201805,24,44,0.006,0.039,0.018,0.3
부산광역시,부산광역시,201804,28,63,0.005,0.039,0.019,0.3
부산광역시,부산광역시,201803,26,44,0.005,0.034,0.021,0.4
부산광역시,부산광역시,201802,30,52,0.005,0.027,0.022,0.4
부산광역시,부산광역시,201801,28,45,0.004,0.021,0.022,0.4
부산광역시,부산광역시,201812,23,40,0.004,0.019,0.023,0.4
부산광역시,부산광역시,201811,26,47,0.004,0.02,0.027,0.4
부산광역시,부산광역시,201810,17,32,0.004,0.028,0.019,0.4
부산광역시,부산광역시,201709,23,39,0.004,0.033,0.017,0.3
부산광역시,부산광역시,201708,16,28,0.004,0.027,0.013,0.3
부산광역시,부산광역시,201707,23,37,0.005,0.028,0.017,0.3
부산광역시,부산광역시,201706,26,42,0.006,0.041,0.018,0.3
부산광역시,부산광역시,201705,29,58,0.006,0.044,0.021,0.4
부산광역시,부산광역시,201704,27,54,0.006,0.042,0.021,0.4
부산광역시,부산광역시,201703,34,52,0.005,0.022,0.022,0.4
부산광역시,부산광역시,201702,27,42,0.005,0.031,0.021,0.4
부산광역시,부산광역시,201701,31,45,0.005,0.024,0.024,0.4
부산광역시,부산광역시,201712,28,46,0.004,0.02,0.023,0.4
부산광역시,부산광역시,201711,27,50,0.004,0.023,0.025,0.4
부산광역시,부산광역시,201710,16,32,0.004,0.03,0.016,0.3
부산광역시,부산광역시,201609,21,36,0.005,0.03,0.016,0.3
부산광역시,부산광역시,201608,21,36,0.005,0.036,0.015,0.4
부산광역시,부산광역시,201607,17,29,0.006,0.025,0.017,0.3
부산광역시,부산광역시,201606,27,39,0.006,0.036,0.019,0.4
부산광역시,부산광역시,201605,31,53,0.007,0.045,0.023,0.4
부산광역시,부산광역시,201604,29,60,0.006,0.038,0.024,0.4
부산광역시,부산광역시,201603,32,52,0.006,0.031,0.026,0.4
부산광역시,부산광역시,201602,29,46,0.006,0.027,0.023,0.4
부산광역시,부산광역시,201601,33,45,0.005,0.022,0.024,0.5
부산광역시,부산광역시,201612,30,44,0.005,0.018,0.026,0.5
부산광역시,부산광역시,201611,31,49,0.005,0.02,0.024,0.4
부산광역시,부산광역시,201610,21,37,0.005,0.025,0.018,0.4
부산광역시,부산광역시,201509,16,29*,0.005,0.031,0.015,0.3
부산광역시,부산광역시,201508,23,39*,0.006,0.033,0.018,0.3
부산광역시,부산광역시,201507,21,37*,0.007*,0.028,0.016,0.3*
부산광역시,부산광역시,201506,30,49,0.008,0.036,0.019,0.3
부산광역시,부산광역시,201505,31,56,0.009,0.038,0.025,0.4
부산광역시,부산광역시,201504,24,48,0.008,0.036,0.019,0.4
부산광역시,부산광역시,201503,27,56,0.008,0.032,0.021,0.4
부산광역시,부산광역시,201502,31,63,0.007,0.026,0.02,0.4
부산광역시,부산광역시,201501,27,47,0.007,0.02,0.022,0.4
서울특별시,서울특별시,202402,23,33,0.0026,0.0247,0.0246,0.51
서울특별시,서울특별시,202401,24,36,0.0029,0.0187,0.0278,0.58
서울특별시,서울특별시,202309,11,20,0.0026,0.0326,0.0137,0.38
서울특별시,서울특별시,202308,13,21,0.0027,0.0346,0.0123,0.34
서울특별시,서울특별시,202307,17,26,0.0027,0.0371,0.0135,0.36
서울특별시,서울특별시,202306,17,28,0.0027,0.0483,0.0142,0.39
서울특별시,서울특별시,202305,18,38,0.0029,0.0419,0.0168,0.38
서울특별시,서울특별시,202304,21,63,0.0027,0.0381,0.0183,0.41
서울특별시,서울특별시,202303,31,68,0.0032,0.0334,0.0269,0.52
서울특별시,서울특별시,202302,30,46,0.003,0.022,0.029,0.55
서울특별시,서울특별시,202301,26,48,0.0031,0.0158,0.0296,0.6
서울특별시,서울특별시,202312,21,36,0.0027,0.0176,0.0283,0.57
서울특별시,서울특별시,202311,17,30,0.0027,0.0228,0.0216,0.46
서울특별시,서울특별시,202310,15,28,0.0027,0.0264,0.0211,0.44
서울특별시,서울특별시,202209,11,22,0.003,0.031,0.016,0.4
서울특별시,서울특별시,202208,11,20,0.003,0.03,0.013,0.3
서울특별시,서울특별시,202207,16,25,0.003,0.037,0.014,0.3
서울특별시,서울특별시,202206,12,22,0.002,0.036,0.013,0.3
서울특별시,서울특별시,202205,17,33,0.003,0.049,0.015,0.4
서울특별시,서울특별시,202204,22,45,0.003,0.043,0.02,0.4
서울특별시,서울특별시,202203,21,41,0.003,0.028,0.026,0.5
서울특별시,서울특별시,202202,26,40,0.003,0.026,0.026,0.5
서울특별시,서울특별시,202201,29,43,0.004,0.016,0.032,0.6
서울특별시,서울특별시,202212,19,38,0.003,0.015,0.028,0.5
서울특별시,서울특별시,202211,22,39,0.003,0.018,0.028,0.5
서울특별시,서울특별시,202210,14,25,0.003,0.023,0.02,0.4
서울특별시,서울특별시,202109,7,15,0.003,0.031,0.014,0.4
서울특별시,서울특별시,202108,13,22,0.003,0.034,0.015,0.4
서울특별시,서울특별시,202107,15,24,0.003,0.038,0.016,0.3
서울특별시,서울특별시,202106,19,33,0.003,0.041,0.018,0.4
서울특별시,서울특별시,202105,20,61,0.003,0.036,0.019,0.4
서울특별시,서울특별시,202104,19,42,0.003,0.037,0.022,0.4
서울특별시,서울특별시,202103,32,67,0.003,0.025,0.032,0.5
서울특별시,서울특별시,202102,29,48,0.003,0.022,0.03,0.6
서울특별시,서울특별시,202101,21,38,0.004,0.015,0.031,0.6
서울특별시,서울특별시,202112,23,39,0.003,0.014,0.031,0.6
서울특별시,서울특별시,202111,26,45,0.003,0.018,0.031,0.6
서울특별시,서울특별시,202110,13,27,0.003,0.022,0.022,0.4
서울특별시,서울특별시,202009,11,19,0.003,0.028,0.016,0.4
서울특별시,서울특별시,202008,14,23,0.003,0.019,0.014,0.3
서울특별시,서울특별시,202007,13,21,0.002,0.031,0.016,0.4
서울특별시,서울특별시,202006,21,36,0.003,0.044,0.019,0.4
서울특별시,서울특별시,202005,19,35,0.003,0.034,0.02,0.4
서울특별시,서울특별시,202004,21,44,0.003,0.036,0.021,0.4
서울특별시,서울특별시,202003,25,45,0.003,0.027,0.027,0.5
서울특별시,서울특별시,202002,28,41,0.003,0.018,0.032,0.6
서울특별시,서울특별시,202001,29,42,0.004,0.014,0.034,0.7
서울특별시,서울특별시,202012,27,42,0.004,0.014,0.032,0.6
서울특별시,서울특별시,202011,24,42,0.003,0.015,0.03,0.6
서울특별시,서울특별시,202010,17,33,0.003,0.022,0.025,0.5
서울특별시,서울특별시,201909,12,21,0.003,0.024,0.021,0.4
서울특별시,서울특별시,201908,16,25,0.004,0.03,0.018,0.4
서울특별시,서울특별시,201907,19,26,0.004,0.031,0.018,0.4
서울특별시,서울특별시,201906,20,29,0.004,0.039,0.02,0.4
서울특별시,서울특별시,201905,29,52,0.005,0.043,0.028,0.5
서울특별시,서울특별시,201904,21,41,0.004,0.029,0.029,0.5
서울특별시,서울특별시,201903,45,69,0.005,0.028,0.034,0.6
서울특별시,서울특별시,201902,35,57,0.005,0.018,0.036,0.7
서울특별시,서울특별시,201901,38,66,0.005,0.012,0.039,0.8
서울특별시,서울특별시,201912,28,42,0.004,0.011,0.035,0.7
서울특별시,서울특별시,201911,20,40,0.004,0.013,0.034,0.6
서울특별시,서울특별시,201910,15,31,0.003,0.021,0.025,0.5
서울특별시,서울특별시,201809,14,20,0.003,0.027,0.019,0.4
서울특별시,서울특별시,201808,10,22,0.004,0.03,0.017,0.4
서울특별시,서울특별시,201807,16,24,0.004,0.024,0.019,0.4
서울특별시,서울특별시,201806,24,37,0.004,0.035,0.024,0.4
서울특별시,서울특별시,201805,23,42,0.004,0.034,0.025,0.4
서울특별시,서울특별시,201804,26,52,0.004,0.031,0.031,0.5
서울특별시,서울특별시,201803,34,52,0.005,0.026,0.033,0.6
서울특별시,서울특별시,201802,30,53,0.005,0.018,0.034,0.6
서울특별시,서울특별시,201801,32,52,0.006,0.014,0.035,0.6
서울특별시,서울특별시,201812,24,43,0.005,0.012,0.035,0.6
서울특별시,서울특별시,201811,28,52,0.005,0.011,0.039,0.7
서울특별시,서울특별시,201810,15,28,0.004,0.018,0.028,0.5
서울특별시,서울특별시,201709,19,32,0.004,0.027,0.027,0.5
서울특별시,서울특별시,201708,13,21,0.004,0.024,0.021,0.4
서울특별시,서울특별시,201707,22,33,0.004,0.03,0.023,0.4
서울특별시,서울특별시,201706,22,41,0.004,0.041,0.024,0.4
서울특별시,서울특별시,201705,24,63,0.005,0.039,0.028,0.4
서울특별시,서울특별시,201704,26,56,0.005,0.035,0.031,0.5
서울특별시,서울특별시,201703,39,60,0.005,0.038,0.038,0.6
서울특별시,서울특별시,201702,28,46,0.005,0.018,0.035,0.6
서울특별시,서울특별시,201701,32,53,0.005,0.035,0.035,0.7
서울특별시,서울특별시,201712,32,50,0.005,0.011,0.034,0.7
서울특별시,서울특별시,201711,22,42,0.005,0.014,0.033,0.6
서울특별시,서울특별시,201710,15,29,0.004,0.02,0.027,0.5
서울특별시,서울특별시,201609,23,37,0.004,0.027,0.026,0.5
서울특별시,서울특별시,201608,22,34,0.004,0.03,0.023,0.4
서울특별시,서울특별시,201607,21,33,0.004,0.025,0.024,0.4
서울특별시,서울특별시,201606,28,46,0.005,0.037,0.028,0.4
서울특별시,서울특별시,201605,29,56,0.005,0.039,0.031,0.5
서울특별시,서울특별시,201604,30,71,0.005,0.031,0.036,0.5
서울특별시,서울특별시,201603,32,64,0.006,0.025,0.038,0.6
서울특별시,서울특별시,201602,23,45,0.006,0.018,0.034,0.6
서울특별시,서울특별시,201601,27,50,0.006,0.014,0.035,0.6
서울특별시,서울특별시,201612,30,48,0.005,0.009,0.036,0.7
서울특별시,서울특별시,201611,28,52,0.005,0.014,0.035,0.6
서울특별시,서울특별시,201610,20,38,0.004,0.018,0.029,0.5
서울특별시,서울특별시,201509,16,28,0.004,0.025,0.027,0.4
서울특별시,서울특별시,201508,22,34,0.005,0.029,0.023,0.4
서울특별시,서울특별시,201507,19,30,0.005,0.027,0.021,0.4
서울특별시,서울특별시,201506,20,35,0.005,0.038,0.025,0.4
서울특별시,서울특별시,201505,22,45,0.006,0.033,0.032,0.4
서울특별시,서울특별시,201504,21,45,0.005,0.028,0.033,0.5
서울특별시,서울특별시,201503,30,71,0.007,0.022,0.04,0.6
서울특별시,서울특별시,201502,30,84,0.007,0.016,0.036,0.7
서울특별시,서울특별시,201501,25,49,0.007,0.011,0.037,0.7
세종특별자치시,세종특별자치시,202402,25,35,0.0026,0.02,0.0156,0.5
세종특별자치시,세종특별자치시,202401,27,38,0.003,0.0187,0.0188,0.56
세종특별자치시,세종특별자치시,202309,10,20,0.0027,0.0289,0.0101,0.43
세종특별자치시,세종특별자치시,202308,12,21,0.0028,0.0318,0.0084,0.43
세종특별자치시,세종특별자치시,202307,11,22,0.0025,0.0304,0.0081,0.38
세종특별자치시,세종특별자치시,202306,13,26,0.0026,0.0461,0.0092,0.4
세종특별자치시,세종특별자치시,202305,15,36,0.0024,0.0402,0.0112,0.36
세종특별자치시,세종특별자치시,202304,19,70,0.0023,0.04,0.0124,0.33
세종특별자치시,세종특별자치시,202303,28,68,0.0029,0.0372,0.0182,0.42
세종특별자치시,세종특별자치시,202302,34,54,0.003,0.0229,0.0213,0.51
세종특별자치시,세종특별자치시,202301,25,49,0.0028,0.018,0.0204,0.58
세종특별자치시,세종특별자치시,202312,25,39,0.0028,0.0199,0.0191,0.64
세종특별자치시,세종특별자치시,202311,17,28,0.0027,0.0231,0.0155,0.5
세종특별자치시,세종특별자치시,202310,15,28,0.0026,0.0246,0.0137,0.43
세종특별자치시,세종특별자치시,202209,10,21,0.003,0.029,0.012,0.4
세종특별자치시,세종특별자치시,202208,8,18,0.003,0.026,0.009,0.4
세종특별자치시,세종특별자치시,202207,12,24,0.002,0.035,0.009,0.4
