시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO,평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),강수량(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),최대순간풍속(m/s),최대순간풍속풍향(deg),일조합(hr),일조율(%),평균습도(%rh),최저습도(%rh)
경기도,양평,202312,49.05660377,39.79591837,7.329842932,19.66101695,27.95454545,40,19.33701657,17.39130435,31.54761905,21.7721519,19.20668058,10.09077475,9.522532189,13.63636364,15.2,79.41176471,23.91304348,88.23529412,38.53790614,46.3770167,62.5,48.27586207
경기도,양평,202401,52.83018868,38.7755102,6.806282723,22.20338983,28.63636364,40,16.02209945,12.17391304,14.28571429,19.74683544,21.29436326,1.804939835,2.092274678,13.63636364,6.8,79.41176471,13.85869565,88.23529412,43.80264741,52.67478064,59.375,31.03448276
경기도,양평,202402,41.50943396,30.6122449,3.664921466,34.74576271,20.45454545,30,28.72928177,26.95652174,33.03571429,30.63291139,37.78705637,6.966434452,5.874463519,13.63636364,10.8,14.70588235,14.67391304,8.823529412,27.4368231,26.66289273,64.0625,48.27586207
경기도,이천,201801,77.35849057,64.28571429,31.93717277,11.86440678,63.63636364,50,6.35359116,5.217391304,8.928571429,8.607594937,8.977035491,0.865526705,0.80472103,25,13.6,79.41176471,17.11956522,79.41176471,56.64861613,72.07755449,34.375,24.13793103
경기도,이천,201802,66.03773585,59.18367347,31.93717277,20.33898305,63.63636364,40,11.87845304,14.20289855,12.79761905,9.113924051,12.31732777,3.525438041,7.483905579,27.27272727,11.2,67.64705882,16.84782609,79.41176471,57.28038508,74.54005095,21.875,15.51724138
경기도,이천,201803,79.24528302,63.26530612,16.23036649,40.6779661,40.90909091,30,38.67403315,43.47826087,49.4047619,34.17721519,32.35908142,7.536415453,6.598712446,31.81818182,14,14.70588235,20.10869565,14.70588235,59.65703971,60.64251344,46.875,25.86206897
경기도,이천,201804,58.49056604,62.24489796,16.23036649,52.54237288,31.81818182,20,52.48618785,59.13043478,67.26190476,45.82278481,47.80793319,15.38948702,17.94527897,34.09090909,19.2,52.94117647,27.7173913,52.94117647,62.63537906,59.46787433,39.0625,15.51724138
경기도,이천,201805,50.94339623,50,10.9947644,54.23728814,27.27272727,20,66.29834254,71.30434783,69.64285714,60.25316456,60.54279749,19.97044543,9.307939914,25,16,67.64705882,25,79.41176471,62.15403129,51.13218228,54.6875,22.4137931
경기도,이천,201806,49.05660377,42.85714286,10.9947644,57.62711864,27.27272727,20,80.66298343,86.37681159,80.95238095,74.17721519,74.11273486,11.05129829,22.90772532,22.72727273,9.6,61.76470588,17.66304348,61.76470588,71.35980746,60.81234079,48.4375,31.03448276
경기도,이천,201807,30.18867925,28.57142857,10.9947644,42.37288136,22.72727273,20,92.81767956,96.8115942,92.26190476,87.84810127,78.91440501,24.12919569,21.94206009,15.90909091,6.4,35.29411765,8.695652174,14.70588235,75,63.30314181,65.625,55.17241379
경기도,이천,201808,20.75471698,21.42857143,10.9947644,40.6779661,18.18181818,20,93.64640884,97.39130435,97.91666667,88.86075949,83.29853862,34.54718176,45.17167382,20.45454545,8.4,61.76470588,11.95652174,14.70588235,65.37304452,57.79790546,65.625,50
경기도,이천,201809,16.98113208,23.46938776,10.9947644,33.89830508,22.72727273,20,72.9281768,78.55072464,72.61904762,68.35443038,63.88308977,10.13299557,10.03218884,13.63636364,8.4,67.64705882,15.2173913,73.52941176,55.14440433,54.51457685,67.1875,43.10344828
경기도,이천,201810,39.62264151,33.67346939,16.23036649,16.94915254,45.45454545,30,49.17127072,56.52173913,61.60714286,44.30379747,46.34655532,12.28625712,16.06759657,13.63636364,11.6,73.52941176,22.55434783,73.52941176,57.16004813,62.29833003,68.75,34.48275862
경기도,이천,201811,71.69811321,62.24489796,16.23036649,8.474576271,81.81818182,60,35.08287293,40.28985507,41.07142857,32.15189873,38.62212944,7.884737175,14.96781116,9.090909091,16.4,52.94117647,16.57608696,61.76470588,46.60048135,57.20350977,60.9375,22.4137931
경기도,이천,201812,60.37735849,54.08163265,16.23036649,8.474576271,70.45454545,60,13.5359116,14.7826087,20.53571429,13.16455696,15.86638831,3.145450707,4.747854077,15.90909091,10.8,79.41176471,15.48913043,94.11764706,56.52827918,74.62496462,35.9375,17.24137931
경기도,이천,201901,86.79245283,78.57142857,21.46596859,8.474576271,75,70,12.43093923,15.94202899,8.333333333,9.367088608,18.58037578,0.137217648,0.214592275,18.18181818,10.8,73.52941176,17.39130435,73.52941176,62.755716,81.40390603,32.8125,18.96551724
경기도,이천,201902,88.67924528,68.36734694,16.23036649,22.03389831,52.27272727,50,19.06077348,21.44927536,23.51190476,17.72151899,23.5908142,3.599324467,6.196351931,20.45454545,9.2,73.52941176,10.59782609,67.64705882,52.19614922,66.77045004,37.5,22.4137931
경기도,이천,201903,94.33962264,74.48979592,16.23036649,44.06779661,38.63636364,40,35.63535912,40.57971014,39.58333333,31.13924051,36.9519833,4.243191894,5.525751073,27.27272727,22.4,61.76470588,26.63043478,61.76470588,56.64861613,56.89215964,35.9375,13.79310345
경기도,이천,201904,43.39622642,46.93877551,16.23036649,52.54237288,34.09090909,30,50,55.65217391,67.85714286,42.53164557,40.50104384,5.150939413,5.981759657,25,16,61.76470588,18.20652174,61.76470588,59.11552347,55.36371356,34.375,12.06896552
경기도,이천,201905,52.83018868,58.16326531,16.23036649,84.74576271,29.54545455,40,70.71823204,79.71014493,80.95238095,59.49367089,56.99373695,1.899936669,2.145922747,27.27272727,12.4,67.64705882,19.02173913,73.52941176,86.58243081,77.35635437,28.125,12.06896552
경기도,이천,201906,41.50943396,34.69387755,16.23036649,71.18644068,20.45454545,30,79.28176796,84.34782609,78.27380952,72.91139241,71.60751566,8.285834917,11.74892704,18.18181818,6.4,67.64705882,12.22826087,41.17647059,64.62093863,53.6229833,53.125,36.20689655
경기도,이천,201907,32.0754717,24.48979592,10.9947644,52.54237288,15.90909091,30,88.12154696,90.43478261,87.79761905,85.06329114,81.62839248,27.43297446,17.11373391,20.45454545,10.4,47.05882353,11.41304348,41.17647059,44.25391095,30.97933767,71.875,37.93103448
경기도,이천,201908,26.41509434,24.48979592,10.9947644,45.76271186,18.18181818,30,90.33149171,95.36231884,91.66666667,86.32911392,82.04592902,9.974667511,6.652360515,15.90909091,12,52.94117647,13.85869565,26.47058824,67.99037304,60.61420889,76.5625,63.79310345
경기도,이천,201909,20.75471698,21.42857143,10.9947644,30.50847458,20.45454545,30,76.24309392,80.28985507,73.80952381,73.67088608,70.56367432,25.44859616,15.45064378,11.36363636,27.2,52.94117647,34.7826087,52.94117647,33.96510229,27.79507501,78.125,43.10344828
경기도,이천,201910,33.96226415,35.71428571,10.9947644,23.72881356,29.54545455,30,58.28729282,65.2173913,65.77380952,53.92405063,48.85177453,8.401942157,10.05901288,11.36363636,6.4,8.823529412,12.77173913,8.823529412,45.30685921,46.29210303,73.4375,53.44827586
경기도,이천,201911,49.05660377,46.93877551,10.9947644,11.86440678,47.72727273,50,35.08287293,40.57971014,45.23809524,31.64556962,35.90814196,8.708043065,13.33154506,11.36363636,7.6,67.64705882,13.85869565,79.41176471,48.31528279,59.82168129,64.0625,31.03448276
경기도,이천,201912,64.1509434,47.95918367,10.9947644,6.779661017,54.54545455,60,19.06077348,16.8115942,18.45238095,21.51898734,23.5908142,2.005488706,1.287553648,9.090909091,12,88.23529412,15.48913043,100,37.6654633,44.94763657,68.75,29.31034483
경기도,이천,202001,66.03773585,47.95918367,16.23036649,16.94915254,52.27272727,50,21.27071823,20.57971014,16.66666667,23.03797468,31.10647182,7.663077897,17.16738197,11.36363636,16.8,79.41176471,26.63043478,88.23529412,42.26835138,50.1981319,62.5,41.37931034
경기도,이천,202002,60.37735849,46.93877551,16.23036649,28.81355932,43.18181818,50,24.30939227,24.63768116,26.48809524,24.30379747,21.71189979,6.280346211,6.43776824,15.90909091,21.2,94.11764706,29.61956522,94.11764706,47.44283995,56.62326635,60.9375,41.37931034
경기도,이천,202003,52.83018868,50,16.23036649,47.45762712,36.36363636,40,39.22651934,44.63768116,45.23809524,32.91139241,37.16075157,2.153261558,2.333690987,25,23.2,79.41176471,31.25,94.11764706,65.70397112,68.21398245,40.625,20.68965517
경기도,이천,202004,41.50943396,46.93877551,16.23036649,67.79661017,25,30,48.61878453,54.7826087,56.54761905,41.01265823,46.13778706,2.987122651,3.621244635,31.81818182,16.4,67.64705882,26.08695652,88.23529412,78.33935018,78.07812058,35.9375,15.51724138
경기도,이천,202005,37.73584906,37.75510204,16.23036649,62.71186441,20.45454545,30,67.9558011,71.5942029,68.1547619,63.5443038,63.88308977,12.17014988,11.99034335,15.90909091,9.2,61.76470588,19.56521739,79.41176471,51.5944645,39.75375035,65.625,27.5862069
경기도,이천,202006,45.28301887,42.85714286,16.23036649,83.05084746,20.45454545,30,83.70165746,86.37681159,83.92857143,78.98734177,73.48643006,10.35465484,8.637339056,15.90909091,10.8,52.94117647,14.13043478,41.17647059,57.67148014,46.1788848,67.1875,50
경기도,이천,202007,26.41509434,21.42857143,10.9947644,45.76271186,13.63636364,30,82.87292818,82.31884058,76.78571429,81.7721519,83.71607516,43.69854338,23.14914163,13.63636364,6,61.76470588,9.510869565,14.70588235,31.52827918,17.66204359,84.375,77.5862069
경기도,이천,202008,28.30188679,23.46938776,10.9947644,32.20338983,13.63636364,20,90.8839779,90.43478261,84.22619048,90.63291139,91.85803758,65.09394131,38.41201717,13.63636364,14.4,52.94117647,22.01086957,67.64705882,22.77376655,10.17548825,92.1875,81.03448276
경기도,이천,202009,26.41509434,23.46938776,10.9947644,40.6779661,18.18181818,30,73.75690608,76.52173913,69.94047619,71.64556962,68.68475992,20.25543593,13.14377682,13.63636364,16.4,88.23529412,27.7173913,88.23529412,40.8543923,36.64024908,79.6875,55.17241379
경기도,이천,202010,41.50943396,39.79591837,16.23036649,27.11864407,43.18181818,40,53.31491713,60.57971014,55.35714286,47.59493671,48.64300626,0.749419464,1.904506438,9.090909091,3.6,67.64705882,11.68478261,79.41176471,56.85920578,62.02943674,62.5,25.86206897
경기도,이천,202011,52.83018868,46.93877551,16.23036649,16.94915254,52.27272727,40,37.56906077,40.57971014,40.17857143,34.93670886,35.90814196,4.179860671,8.100858369,11.36363636,14,52.94117647,17.93478261,100,46.32972323,56.92046419,59.375,20.68965517
경기도,이천,202012,62.26415094,47.95918367,16.23036649,11.86440678,56.81818182,40,14.64088398,15.07246377,13.69047619,15.69620253,16.70146138,0.559425797,0.99248927,11.36363636,8.4,73.52941176,11.68478261,79.41176471,53.12876053,69.31786018,48.4375,27.5862069
경기도,이천,202101,47.16981132,42.85714286,10.9947644,18.6440678,47.72727273,40,9.392265193,9.565217391,22.02380952,8.860759494,4.384133612,1.64661178,1.555793991,13.63636364,16,79.41176471,26.63043478,73.52941176,51.41395909,64.06736485,51.5625,27.5862069
경기도,이천,202102,56.60377358,50,10.9947644,32.20338983,45.45454545,40,24.30939227,27.82608696,42.55952381,21.01265823,25.67849687,1.118851594,0.858369099,20.45454545,12.4,73.52941176,18.47826087,79.41176471,53.9410349,69.27540334,40.625,17.24137931
경기도,이천,202103,58.49056604,69.3877551,10.9947644,44.06779661,40.90909091,30,41.98895028,46.66666667,50,36.96202532,40.91858038,10.7979734,19.07188841,18.18181818,12.4,73.52941176,19.29347826,67.64705882,57.49097473,57.85451458,54.6875,20.68965517
경기도,이천,202104,37.73584906,47.95918367,10.9947644,64.40677966,29.54545455,20,56.07734807,61.15942029,65.47619048,48.86075949,52.40083507,9.953557104,12.5,22.72727273,9.6,73.52941176,16.0326087,61.76470588,59.23586041,55.37786584,40.625,24.13793103
경기도,이천,202105,43.39622642,63.26530612,10.9947644,67.79661017,20.45454545,20,63.8121547,66.66666667,68.75,59.74683544,57.20250522,17.39497572,8.905579399,18.18181818,10.8,26.47058824,20.38043478,79.41176471,52.04572804,40.27738466,67.1875,34.48275862
경기도,이천,202106,43.39622642,36.73469388,10.9947644,74.57627119,15.90909091,30,80.38674033,83.76811594,75.5952381,75.94936709,74.94780793,5.457040321,4.211373391,11.36363636,8,67.64705882,14.13043478,61.76470588,50.8423586,38.89046136,71.875,55.17241379
경기도,이천,202107,26.41509434,21.42857143,10.9947644,54.23728814,15.90909091,20,92.26519337,95.65217391,87.79761905,87.84810127,87.8914405,14.2178594,15.79935622,9.090909091,9.6,41.17647059,13.31521739,47.05882353,58.3032491,45.76846872,76.5625,56.89655172
경기도,이천,202108,26.41509434,23.46938776,10.9947644,49.15254237,13.63636364,20,87.01657459,88.4057971,85.11904762,84.81012658,85.59498956,17.78551826,11.6416309,9.090909091,11.2,47.05882353,15.76086957,61.76470588,32.52105897,21.05859043,79.6875,75.86206897
경기도,이천,202109,16.98113208,17.34693878,10.9947644,42.37288136,15.90909091,20,76.79558011,80,69.3452381,73.92405063,77.66179541,23.44310745,22.50536481,9.090909091,5.2,41.17647059,11.41304348,35.29411765,40.49338147,36.1024625,78.125,74.13793103
경기도,이천,202110,33.96226415,32.65306122,10.9947644,27.11864407,29.54545455,30,57.73480663,62.31884058,65.77380952,54.93670886,47.18162839,4.31707832,3.83583691,6.818181818,5.6,88.23529412,18.47826087,88.23529412,41.72683514,41.55108973,76.5625,37.93103448
경기도,이천,202111,58.49056604,51.02040816,10.9947644,20.33898305,45.45454545,40,37.29281768,40.86956522,44.04761905,35.44303797,37.36951983,6.850327211,7.403433476,11.36363636,14.4,79.41176471,24.72826087,79.41176471,39.10950662,45.76846872,70.3125,46.55172414
경기도,이천,202112,49.05660377,40.81632653,10.9947644,15.25423729,45.45454545,40,17.9558011,17.68115942,18.1547619,18.48101266,15.86638831,0.65442263,0.590128755,13.63636364,10.8,79.41176471,19.29347826,79.41176471,47.53309266,60.48683838,56.25,34.48275862
경기도,이천,202201,64.1509434,48.97959184,10.9947644,15.25423729,52.27272727,40,11.04972376,12.17391304,10.41666667,9.620253165,19.41544885,0.601646612,0.456008584,13.63636364,8,79.41176471,17.39130435,73.52941176,56.91937425,72.48797056,46.875,32.75862069
경기도,이천,202202,50.94339623,42.85714286,10.9947644,35.59322034,40.90909091,30,15.19337017,17.39130435,15.17857143,12.65822785,21.50313152,0.559425797,0.938841202,25,17.2,73.52941176,27.17391304,79.41176471,58.42358604,76.32323804,34.375,24.13793103
경기도,이천,202203,50.94339623,50,5.759162304,40.6779661,38.63636364,20,38.12154696,41.73913043,42.26190476,33.92405063,36.9519833,11.01963268,8.690987124,20.45454545,16.4,67.64705882,26.35869565,61.76470588,45.12635379,42.23039909,54.6875,20.68965517
경기도,이천,202204,43.39622642,50,5.759162304,64.40677966,25,20,56.90607735,64.92753623,63.69047619,48.86075949,46.97286013,4.781507283,5.203862661,22.72727273,10.4,79.41176471,13.31521739,79.41176471,68.98315283,67.02519106,42.1875,27.5862069
경기도,이천,202205,37.73584906,39.79591837,5.759162304,76.27118644,20.45454545,10,69.33701657,76.52173913,74.10714286,59.74683544,57.82881002,0.802195482,0.80472103,22.72727273,9.6,67.64705882,19.29347826,79.41176471,76.41395909,66.4024908,42.1875,20.68965517
경기도,이천,202206,30.18867925,25.51020408,5.759162304,59.3220339,15.90909091,10,81.7679558,83.47826087,81.8452381,77.72151899,72.02505219,25.20582647,25.48283262,20.45454545,14,61.76470588,19.56521739,61.76470588,40.1022864,27.41296349,67.1875,27.5862069
경기도,이천,202207,28.30188679,23.46938776,5.759162304,50.84745763,15.90909091,20,91.16022099,91.5942029,83.92857143,88.60759494,91.23173278,29.40679755,37.82188841,9.090909091,10,61.76470588,9.782608696,67.64705882,36.4921781,22.8559298,81.25,79.31034483
경기도,이천,202208,22.64150943,20.40816327,5.759162304,40.6779661,13.63636364,10,87.84530387,86.08695652,79.76190476,87.59493671,75.99164927,54.20097108,29.72103004,11.36363636,10.8,35.29411765,17.93478261,61.76470588,27.85800241,15.83639966,85.9375,60.34482759
경기도,이천,202209,22.64150943,24.48979592,5.759162304,35.59322034,15.90909091,10,75.69060773,80.86956522,75.29761905,71.13924051,66.80584551,20.28710154,31.65236052,6.818181818,7.2,41.17647059,14.13043478,67.64705882,47.02166065,44.29663176,73.4375,43.10344828
경기도,이천,202210,33.96226415,31.63265306,5.759162304,18.6440678,27.27272727,10,54.4198895,59.71014493,59.22619048,50.88607595,48.22546973,8.813595102,7.966738197,4.545454545,9.6,47.05882353,10.59782609,47.05882353,48.64620939,50.83498443,73.4375,34.48275862
경기도,이천,202211,60.37735849,51.02040816,10.9947644,13.55932203,43.18181818,30,40.8839779,46.95652174,47.32142857,36.4556962,35.07306889,5.024276969,6.732832618,4.545454545,8.8,61.76470588,10.59782609,67.64705882,46.35980746,56.83555052,65.625,25.86206897
경기도,이천,202212,54.71698113,44.89795918,10.9947644,10.16949153,47.72727273,20,6.629834254,6.086956522,8.630952381,7.594936709,11.89979123,1.56217015,1.394849785,9.090909091,8.4,67.64705882,26.08695652,67.64705882,47.53309266,60.48683838,57.8125,32.75862069
경기도,이천,202301,60.37735849,52.04081633,9.42408377,15.76271186,46.13636364,26,11.32596685,11.30434783,13.39285714,11.13924051,10.02087683,4.633734431,6.759656652,9.090909091,7.6,67.64705882,13.58695652,67.64705882,50.30084236,62.39739598,59.375,41.37931034
경기도,이천,202302,66.03773585,53.06122449,9.947643979,27.79661017,43.86363636,27,23.20441989,25.79710145,22.61904762,21.01265823,29.22755741,0.063331222,0.160944206,13.63636364,8.8,79.41176471,14.94565217,73.52941176,48.49578821,61.02462496,48.4375,27.5862069
경기도,이천,202303,60.37735849,74.48979592,10.47120419,46.44067797,38.40909091,23,44.19889503,53.04347826,56.25,34.6835443,36.74321503,0.485539371,1.019313305,18.18181818,11.2,52.94117647,20.65217391,52.94117647,65.40312876,68.00169827,29.6875,13.79310345
경기도,이천,202304,45.28301887,68.36734694,9.947643979,55.93220339,22.04545455,15,55.24861878,60,66.36904762,48.86075949,48.01670146,5.984800507,7.618025751,20.45454545,12.4,52.94117647,17.93478261,47.05882353,50.54151625,45.13161619,48.4375,20.68965517
경기도,이천,202305,39.62264151,41.83673469,9.947643979,66.44067797,17.95454545,15,70.16574586,75.36231884,76.19047619,62.53164557,56.57620042,17.84884948,12.39270386,13.63636364,6,61.76470588,19.83695652,61.76470588,60.37906137,49.2782338,57.8125,31.03448276
경기도,이천,202306,39.62264151,33.67346939,8.376963351,76.77966102,17.27272727,18,82.59668508,84.34782609,80.95238095,77.97468354,78.28810021,16.4661178,12.44635193,13.63636364,7.6,41.17647059,14.94565217,41.17647059,54.54271961,42.85309935,67.1875,46.55172414
경기도,이천,202307,32.0754717,26.53061224,8.90052356,51.18644068,14.09090909,17,90.33149171,90.43478261,84.22619048,88.86075949,91.23173278,57.75807473,32.43025751,11.36363636,9.2,41.17647059,9.782608696,47.05882353,37.15403129,23.53523917,87.5,74.13793103
경기도,이천,202308,26.41509434,23.46938776,9.947643979,46.10169492,13.86363636,18,91.71270718,92.75362319,86.60714286,89.36708861,89.1440501,26.79966223,24.62446352,9.090909091,10.4,41.17647059,17.39130435,88.23529412,47.11191336,37.31955845,82.8125,84.48275862
경기도,이천,202309,26.41509434,24.48979592,12.56544503,43.72881356,15.45454545,16,80.11049724,81.44927536,75.29761905,78.2278481,75.1565762,17.72218704,16.68454936,4.545454545,0,100,10.32608696,100,36.73285199,31.27653552,84.375,70.68965517
경기도,이천,202310,37.73584906,34.69387755,10.47120419,25.42372881,29.09090909,20,55.52486188,61.44927536,52.97619048,51.89873418,50.73068894,4.084863838,5.016094421,2.272727273,2.8,67.64705882,10.32608696,94.11764706,45.87845969,47.08463063,78.125,50
경기도,이천,202311,41.50943396,36.73469388,10.9947644,25.08474576,33.86363636,27,35.91160221,37.97101449,60.71428571,33.67088608,34.02922756,10.03799873,12.20493562,15.90909091,13.6,52.94117647,25.54347826,67.64705882,44.43441637,53.86357204,57.8125,34.48275862
경기도,이천,202312,49.05660377,40.81632653,12.04188482,17.62711864,40,37,18.78453039,17.39130435,33.92857143,19.49367089,17.53653445,10.5235381,9.066523605,9.090909091,9.6,67.64705882,20.38043478,73.52941176,34.26594465,39.59807529,68.75,43.10344828
경기도,이천,202401,50.94339623,39.79591837,13.61256545,20.6779661,40.68181818,43,15.46961326,12.46376812,15.77380952,18.48101266,21.08559499,2.723242559,2.440987124,11.36363636,7.6,67.64705882,18.20652174,67.64705882,40.61371841,47.66487404,64.0625,41.37931034
경기도,이천,202402,43.39622642,32.65306122,12.56544503,33.38983051,29.09090909,35,27.0718232,26.66666667,36.01190476,28.10126582,37.16075157,9.668566603,6.491416309,11.36363636,6.4,61.76470588,16.84782609,61.76470588,26.47412756,25.21936032,73.4375,48.27586207
경기도,파주,201801,69.81132075,55.10204082,21.46596859,20.33898305,59.09090909,60,0,0,4.464285714,1.265822785,0,0.643867427,1.153433476,20.45454545,12.8,73.52941176,13.04347826,94.11764706,58.00240674,74.65326918,50,39.65517241
경기도,파주,201802,66.03773585,62.24489796,21.46596859,25.42372881,56.81818182,60,7.182320442,10.14492754,9.226190476,3.544303797,6.054279749,3.018788263,6.464592275,27.27272727,14.4,79.41176471,16.0326087,61.76470588,62.78580024,83.38522502,39.0625,18.96551724
경기도,파주,201803,66.03773585,57.14285714,10.9947644,40.6779661,50,50,34.80662983,38.26086957,43.45238095,32.40506329,28.81002088,3.831538949,3.782188841,34.09090909,16.8,88.23529412,19.02173913,52.94117647,60.22864019,61.39258421,60.9375,22.4137931
경기도,파주,201804,50.94339623,57.14285714,10.9947644,49.15254237,43.18181818,40,48.06629834,53.62318841,55.95238095,43.03797468,41.12734864,12.91956935,14.80686695,38.63636364,28.4,47.05882353,34.23913043,47.05882353,64.13959085,61.13784319,54.6875,18.96551724
경기도,파주,201805,39.62264151,45.91836735,5.759162304,55.93220339,34.09090909,40,62.98342541,67.82608696,69.64285714,58.2278481,58.45511482,21.97593414,18.45493562,29.54545455,16.8,61.76470588,19.02173913,67.64705882,68.71239471,57.88281913,68.75,34.48275862
경기도,파주,201806,39.62264151,36.73469388,5.759162304,54.23728814,29.54545455,30,76.24309392,81.73913043,72.91666667,71.89873418,73.69519833,14.46062909,19.58154506,22.72727273,15.2,100,16.57608696,100,66.96750903,55.68921596,73.4375,39.65517241
경기도,파주,201807,28.30188679,24.48979592,10.9947644,25.42372881,20.45454545,30,89.22651934,91.88405797,89.88095238,86.58227848,79.95824635,13.44732953,10.48819742,20.45454545,7.6,100,8.695652174,100,71.4801444,59.32635154,79.6875,55.17241379
경기도,파주,201808,24.52830189,25.51020408,5.759162304,40.6779661,20.45454545,40,91.98895028,95.65217391,92.55952381,88.60759494,83.71607516,13.66898881,16.12124464,20.45454545,13.6,47.05882353,11.95652174,47.05882353,66.96750903,61.90206623,78.125,70.68965517
경기도,파주,201809,26.41509434,26.53061224,5.759162304,33.89830508,27.27272727,30,71.82320442,77.10144928,70.23809524,67.59493671,63.46555324,5.309267469,5.767167382,18.18181818,12,52.94117647,14.94565217,52.94117647,64.07942238,65.75148599,75,55.17241379
경기도,파주,201810,37.73584906,37.75510204,10.9947644,22.03389831,40.90909091,40,47.23756906,55.65217391,56.54761905,42.53164557,42.58872651,10.76630779,8.020386266,15.90909091,14.4,79.41176471,15.76086957,88.23529412,64.01925391,71.75205208,71.875,37.93103448
경기도,파주,201811,69.81132075,64.28571429,10.9947644,11.86440678,61.36363636,60,32.59668508,38.26086957,38.39285714,30.37974684,31.73277662,5.330377876,9.549356223,11.36363636,10.8,61.76470588,11.95652174,73.52941176,47.41275572,58.77441268,70.3125,24.13793103
경기도,파주,201812,60.37735849,51.02040816,21.46596859,13.55932203,59.09090909,60,9.944751381,11.88405797,14.58333333,9.367088608,12.1085595,1.182182816,1.502145923,15.90909091,13.6,79.41176471,11.68478261,94.11764706,57.79181709,76.96009057,46.875,27.5862069
경기도,파주,201901,88.67924528,77.55102041,21.46596859,13.55932203,70.45454545,80,7.73480663,12.75362319,4.464285714,3.291139241,15.44885177,0.021110407,0.053648069,11.36363636,16.4,79.41176471,14.94565217,73.52941176,63.8387485,83.71072743,45.3125,25.86206897
경기도,파주,201902,73.58490566,61.2244898,16.23036649,27.11864407,54.54545455,60,15.46961326,17.97101449,19.94047619,13.16455696,18.99791232,2.459362466,4.908798283,15.90909091,10,79.41176471,8.967391304,79.41176471,56.43802647,73.56354373,46.875,27.5862069
경기도,파주,201903,92.45283019,72.44897959,16.23036649,40.6779661,54.54545455,50,31.7679558,36.8115942,30.6547619,27.59493671,33.40292276,2.691576947,4.02360515,25,21.6,73.52941176,23.91304348,94.11764706,60.25872443,61.53410699,54.6875,22.4137931
경기도,파주,201904,41.50943396,45.91836735,10.9947644,45.76271186,45.45454545,40,46.68508287,52.75362319,59.82142857,39.49367089,38.62212944,4.074308634,2.896995708,25,18.4,100,21.73913043,100,64.38026474,61.47749788,53.125,17.24137931
경기도,파주,201905,54.71698113,62.24489796,10.9947644,71.18644068,40.90909091,40,66.57458564,74.7826087,73.80952381,56.4556962,52.81837161,3.915980578,5.901287554,25,14.8,79.41176471,17.66304348,88.23529412,92.29843562,83.05972262,51.5625,22.4137931
경기도,파주,201906,33.96226415,31.63265306,5.759162304,67.79661017,25,30,75.69060773,78.55072464,74.70238095,71.39240506,70.56367432,6.565336711,6.464592275,18.18181818,13.6,20.58823529,19.83695652,26.47058824,64.74127557,53.35409001,71.875,50
경기도,파주,201907,35.8490566,30.6122449,5.759162304,49.15254237,25,40,85.91160221,86.95652174,83.92857143,84.30379747,83.08977035,27.40130885,23.47103004,20.45454545,8.8,67.64705882,17.39130435,73.52941176,45.48736462,32.09736768,79.6875,55.17241379
경기도,파주,201908,33.96226415,30.6122449,5.759162304,50.84745763,22.72727273,40,88.12154696,90.14492754,83.92857143,84.81012658,81.41962422,17.08887482,16.81866953,13.63636364,7.2,41.17647059,12.77173913,35.29411765,72.95427196,65.97792245,84.375,79.31034483
경기도,파주,201909,28.30188679,30.6122449,5.759162304,32.20338983,27.27272727,30,74.86187845,76.8115942,69.94047619,73.16455696,66.38830898,29.89233692,46.11051502,18.18181818,47.2,61.76470588,58.69565217,52.94117647,47.05174489,44.24002264,82.8125,58.62068966
경기도,파주,201910,37.73584906,45.91836735,5.759162304,28.81355932,36.36363636,30,57.18232044,63.1884058,63.98809524,51.89873418,48.434238,3.208781929,4.855150215,15.90909091,12.4,20.58823529,16.30434783,14.70588235,66.39590854,74.89385791,75,50
경기도,파주,201911,49.05660377,54.08163265,10.9947644,13.55932203,54.54545455,50,32.0441989,37.39130435,41.66666667,29.36708861,31.94154489,7.620857083,6.169527897,13.63636364,18.8,88.23529412,22.01086957,79.41176471,55.56558363,71.32748372,65.625,36.20689655
경기도,파주,201912,66.03773585,51.02040816,16.23036649,13.55932203,61.36363636,50,16.57458564,14.7826087,13.0952381,17.21518987,17.95407098,2.976567448,2.575107296,13.63636364,14,88.23529412,18.20652174,94.11764706,45.09626955,56.92046419,68.75,44.82758621
경기도,파주,202001,64.1509434,48.97959184,10.9947644,22.03389831,47.72727273,60,17.12707182,17.68115942,13.0952381,18.73417722,25.26096033,8.686932658,17.08690987,15.90909091,11.6,88.23529412,16.0326087,88.23529412,55.92659446,71.58222474,64.0625,34.48275862
경기도,파주,202002,60.37735849,43.87755102,10.9947644,30.50847458,40.90909091,40,20.44198895,21.73913043,29.46428571,20.25316456,16.07515658,5.731475617,6.518240343,18.18181818,17.6,79.41176471,18.20652174,79.41176471,50.78219013,61.8596094,67.1875,39.65517241
경기도,파주,202003,52.83018868,51.02040816,5.759162304,44.06779661,38.63636364,40,34.53038674,39.71014493,44.94047619,28.10126582,34.44676409,1.27717965,3.004291845,27.27272727,22.8,79.41176471,30.16304348,79.41176471,76.62454874,82.05491084,46.875,17.24137931
